cycle,leg,nom_x,nom_y,on,stone_idx,ix,iy,cx,cy,top_z,role,dz_prev,marginal,infeasible
10,FR,2.6409,-0.1415,stone,46,-1,2,2.7034,-0.1604,0.4499,trap,0.0007,0,0
10,HL,2.3261,0.1424,stone,36,-1,2,2.3261,0.1424,0.5500,trap,0.1023,1,0
10,FL,2.8094,0.1412,stone,43,-1,2,2.8061,0.1424,0.0658,trap,-0.3781,1,1
11,HR,2.4558,-0.1419,stone,7,7,0,2.3974,-0.0206,0.2457,path,-0.2035,1,1
11,FR,2.8809,-0.1415,stone,48,-1,2,2.8255,-0.1645,0.0486,trap,-0.4013,1,1
11,HL,2.5661,0.1424,stone,53,-1,2,2.5737,0.1608,0.4439,trap,-0.1061,1,0
11,FL,3.0494,0.1412,stone,54,-1,2,3.0537,0.1608,0.4358,trap,0.3700,1,1
12,HR,2.6958,-0.1419,stone,46,-1,2,2.7034,-0.1604,0.4499,trap,0.2042,1,1
12,FR,3.1209,-0.1415,stone,41,-1,2,3.1492,-0.1698,0.4276,trap,0.3790,1,1
12,HL,2.8061,0.1424,stone,43,-1,2,2.8061,0.1424,0.0658,trap,-0.3781,1,1
12,FL,3.2894,0.1412,stone,40,-1,2,3.2861,0.1424,0.5500,trap,0.1142,1,0
13,HR,2.9358,-0.1419,stone,48,-1,2,2.8255,-0.1645,0.0486,trap,-0.4013,1,1
13,FR,3.3609,-0.1415,stone,52,-1,2,3.3456,-0.1785,0.4318,trap,0.0042,0,0
13,HL,3.0461,0.1424,stone,54,-1,2,3.0537,0.1608,0.4358,trap,0.3700,1,1
13,FL,3.5294,0.1412,stone,38,-1,2,3.5337,0.1608,0.0486,trap,-0.5014,1,1
14,HR,3.1758,-0.1419,stone,41,-1,2,3.1492,-0.1698,0.4276,trap,0.3790,1,1
14,FR,3.6009,-0.1415,stone,49,-1,2,3.6009,-0.1415,0.0370,trap,-0.3949,1,1
14,HL,3.2861,0.1424,stone,40,-1,2,3.2861,0.1424,0.5500,trap,0.1142,1,0
14,FL,3.7694,0.1412,stone,34,-1,2,3.7861,0.1424,0.4442,trap,0.3956,1,1
15,HR,3.4158,-0.1419,stone,52,-1,2,3.3456,-0.1785,0.4318,trap,0.0042,0,0
15,FR,3.8409,-0.1415,stone,29,13,1,3.8287,-0.0317,0.2369,path,0.2000,1,1
15,HL,3.5261,0.1424,stone,38,-1,2,3.5337,0.1608,0.0486,trap,-0.5014,1,1
15,FL,4.0094,0.1412,stone,51,-1,2,4.0094,0.1412,0.4410,trap,-0.0032,0,0
16,HR,3.6558,-0.1419,stone,49,-1,2,3.6009,-0.1415,0.0370,trap,-0.3949,1,1
16,FR,4.0809,-0.1415,stone,44,-1,2,4.1358,-0.1419,0.5500,trap,0.3131,1,1
16,HL,3.7661,0.1424,stone,34,-1,2,3.7861,0.1424,0.4442,trap,0.3956,1,1
16,FL,4.2494,0.1412,stone,32,-1,2,4.1894,0.1412,0.0438,trap,-0.3971,1,1
17,HR,3.8958,-0.1419,stone,29,13,1,3.8287,-0.0317,0.2369,path,0.2000,1,1
17,HL,4.0061,0.1424,stone,51,-1,2,4.0094,0.1412,0.4410,trap,-0.0032,0,0
18,HR,4.1358,-0.1419,stone,44,-1,2,4.1358,-0.1419,0.5500,trap,0.3131,1,1
18,HL,4.2461,0.1424,stone,32,-1,2,4.1894,0.1412,0.0438,trap,-0.3971,1,1
