level,leg,footfall_order,s,x,y,z
6,FL,0,0,0.1934,0.142,0.15
6,FL,0,0.1,0.2055954098,0.1404615357,0.175
6,FL,0,0.2,0.2177908196,0.1389230714,0.17816
6,FL,0,0.3,0.2299862293,0.1373846071,0.20184
6,FL,0,0.4,0.2421816391,0.1358461428,0.22168
6,FL,0,0.5,0.2543770489,0.1343076785,0.23
6,FL,0,0.6,0.2665724587,0.1327692143,0.22168
6,FL,0,0.7,0.2787678685,0.13123075,0.20184
6,FL,0,0.8,0.2909632782,0.1296922857,0.17816
6,FL,0,0.9,0.303158688,0.1281538214,0.175
6,FL,0,1,0.3153540978,0.1266153571,0.15
6,FL,1,0,0.3153540978,0.1266153571,0.15
6,FL,1,0.1,0.3457043365,0.1280298435,0.175
6,FL,1,0.2,0.3760545753,0.1294443299,0.17816
6,FL,1,0.3,0.4064048141,0.1308588163,0.20184
6,FL,1,0.4,0.4367550528,0.1322733027,0.22168
6,FL,1,0.5,0.4671052916,0.1336877891,0.23
6,FL,1,0.6,0.4974555303,0.1351022754,0.22168
6,FL,1,0.7,0.527805769,0.1365167618,0.20184
6,FL,1,0.8,0.5581560078,0.1379312482,0.17816
6,FL,1,0.9,0.5885062466,0.1393457346,0.175
6,FL,1,1,0.6188564853,0.140760221,0.15
6,FL,2,0,0.6188564853,0.140760221,0.15
6,FL,2,0.1,0.6435065103,0.1415450279,0.175
6,FL,2,0.2,0.6681565352,0.1423298348,0.175
6,FL,2,0.3,0.6928065601,0.1431146417,0.19
6,FL,2,0.4,0.7174565851,0.1438994486,0.2092592593
6,FL,2,0.5,0.7421066101,0.1446842556,0.2240740741
6,FL,2,0.6,0.766756635,0.1454690625,0.23
6,FL,2,0.7,0.79140666,0.1462538694,0.2142008316
6,FL,2,0.8,0.8160566849,0.1470386763,0.1794426612
6,FL,2,0.9,0.8407067098,0.1478234832,0.1538853224
6,FL,2,1,0.8653567348,0.1486082901,0.1288853224
6,FL,3,0,0.8653567348,0.1486082901,0.1288853224
6,FL,3,0.1,0.8807646486,0.1482632435,0.1538853224
6,FL,3,0.2,0.8961725624,0.1479181969,0.1570453224
6,FL,3,0.3,0.9115804763,0.1475731503,0.1807253224
6,FL,3,0.4,0.9269883901,0.1472281037,0.2005653224
6,FL,3,0.5,0.9423963039,0.146883057,0.2088853224
6,FL,3,0.6,0.9578042177,0.1465380104,0.2005653224
6,FL,3,0.7,0.9732121315,0.1461929638,0.1807253224
6,FL,3,0.8,0.9886200454,0.1458479172,0.1570453224
6,FL,3,0.9,1.004027959,0.1455028706,0.1538853224
6,FL,3,1,1.019435873,0.145157824,0.1288853224
6,FL,4,0,1.019435873,0.145157824,0.1288853224
6,FL,4,0.1,1.051835469,0.1453902826,0.1472747368
6,FL,4,0.2,1.084235066,0.1456227413,0.1877314486
6,FL,4,0.3,1.116634662,0.1458551999,0.2281881603
6,FL,4,0.4,1.149034258,0.1460876586,0.2465775747
6,FL,4,0.5,1.181433854,0.1463201172,0.2406516488
6,FL,4,0.6,1.213833451,0.1465525758,0.225836834
6,FL,4,0.7,1.246233047,0.1467850345,0.2065775747
6,FL,4,0.8,1.278632643,0.1470174931,0.1915775747
6,FL,4,0.9,1.31103224,0.1472499518,0.1915775747
6,FL,4,1,1.343431836,0.1474824104,0.1665775747
6,FL,5,0,1.343431836,0.1474824104,0.1665775747
6,FL,5,0.1,1.365296028,0.1501365333,0.1725035006
6,FL,5,0.2,1.38716022,0.1527906561,0.1873183154
6,FL,5,0.3,1.409024413,0.155444779,0.2065775747
6,FL,5,0.4,1.430888605,0.1580989019,0.225836834
6,FL,5,0.5,1.452752797,0.1607530248,0.2406516488
6,FL,5,0.6,1.474616989,0.1634071476,0.2465775747
6,FL,5,0.7,1.496481181,0.1660612705,0.2293221987
6,FL,5,0.8,1.518345374,0.1687153934,0.1913603716
6,FL,5,0.9,1.540209566,0.1713695162,0.1611431685
6,FL,5,1,1.562073758,0.1740236391,0.1361431685
6,FL,6,0,1.562073758,0.1740236391,0.1361431685
6,FL,6,0.1,1.588508736,0.1660442404,0.1611431685
6,FL,6,0.2,1.614943715,0.1580648417,0.1925766813
6,FL,6,0.3,1.641378693,0.150085443,0.2313747214
6,FL,6,0.4,1.667813672,0.1421060443,0.2490101941
6,FL,6,0.5,1.694248651,0.1341266456,0.2430842682
6,FL,6,0.6,1.720683629,0.1261472469,0.2282694534
6,FL,6,0.7,1.747118608,0.1181678482,0.2090101941
6,FL,6,0.8,1.773553586,0.1101884495,0.1897509348
6,FL,6,0.9,1.799988564,0.1022090508,0.1940101941
