level,leg,footfall_order,s,x,y,z
2,FL,10,0,2.530386864,0.1308458193,0.1505166234
2,FL,10,0.1,2.554381559,0.131923818,0.1755166234
2,FL,10,0.2,2.578376253,0.1330018166,0.1798042932
2,FL,10,0.3,2.602370948,0.1340798153,0.2044325609
2,FL,10,0.4,2.626365642,0.1351578139,0.2250670555
2,FL,10,0.5,2.650360337,0.1362358126,0.2337202307
2,FL,10,0.6,2.674355032,0.1373138113,0.2254002307
2,FL,10,0.7,2.698349726,0.1383918099,0.2055602307
2,FL,10,0.8,2.722344421,0.1394698086,0.1818802307
2,FL,10,0.9,2.746339115,0.1405478072,0.1787202307
2,FL,10,1,2.77033381,0.1416258059,0.1537202307
2,FL,11,0,2.77033381,0.1416258059,0.1537202307
2,FL,11,0.1,2.793008071,0.1401358987,0.1787202307
2,FL,11,0.2,2.815682332,0.1386459915,0.1818802307
2,FL,11,0.3,2.838356593,0.1371560843,0.2055602307
2,FL,11,0.4,2.861030854,0.1356661771,0.2254002307
2,FL,11,0.5,2.883705115,0.13417627,0.2337202307
2,FL,11,0.6,2.906379376,0.1326863628,0.2254002307
2,FL,11,0.7,2.929053637,0.1311964556,0.2055602307
2,FL,11,0.8,2.951727898,0.1297065484,0.1818802307
2,FL,11,0.9,2.974402159,0.1282166412,0.1787202307
2,FL,11,1,2.99707642,0.126726734,0.1537202307
2,FL,12,0,2.99707642,0.126726734,0.1537202307
2,FL,12,0.1,3.021980854,0.1282194998,0.1787202307
2,FL,12,0.2,3.046885287,0.1297122655,0.1818802307
2,FL,12,0.3,3.071789721,0.1312050312,0.2055602307
2,FL,12,0.4,3.096694154,0.132697797,0.2254002307
2,FL,12,0.5,3.121598588,0.1341905628,0.2337202307
2,FL,12,0.6,3.146503022,0.1356833285,0.2252132677
2,FL,12,0.7,3.171407455,0.1371760942,0.2049274329
2,FL,12,0.8,3.196311889,0.13866886,0.1807153075
2,FL,12,0.9,3.221216322,0.1401616258,0.1769225097
2,FL,12,1,3.246120756,0.1416543915,0.1519225097
2,FL,13,0,3.246120756,0.1416543915,0.1519225097
2,FL,13,0.1,3.264505096,0.1386723389,0.1769225097
2,FL,13,0.2,3.282889436,0.1356902862,0.1800825097
2,FL,13,0.3,3.301273775,0.1327082336,0.2037625097
2,FL,13,0.4,3.319658115,0.129726181,0.2236025097
2,FL,13,0.5,3.338042455,0.1267441283,0.2319225097
2,FL,13,0.6,3.356426795,0.1237620757,0.2236025097
2,FL,13,0.7,3.374811135,0.1207800231,0.2037625097
2,FL,13,0.8,3.393195474,0.1177979705,0.1800825097
2,FL,13,0.9,3.411579814,0.1148159178,0.1769225097
2,FL,13,1,3.429964154,0.1118338652,0.1519225097
2,FL,14,0,3.429964154,0.1118338652,0.1519225097
2,FL,14,0.1,3.45794372,0.1147869075,0.1602425097
2,FL,14,0.2,3.485923285,0.1177399499,0.1800825097
2,FL,14,0.3,3.513902851,0.1206929922,0.2037625097
2,FL,14,0.4,3.541882416,0.1236460346,0.2236025097
2,FL,14,0.5,3.569861982,0.1265990769,0.2319225097
2,FL,14,0.6,3.597841548,0.1295521192,0.2228710316
2,FL,14,0.7,3.625821113,0.1325051616,0.2012867376
2,FL,14,0.8,3.653800679,0.1354582039,0.1755248382
2,FL,14,0.9,3.681780244,0.1384112463,0.1698890661
2,FL,14,1,3.70975981,0.1413642886,0.1448890661
2,FR,0,0,0.1934,-0.142,0.15
2,FR,0,0.1,0.2101150429,-0.1417393102,0.175
2,FR,0,0.2,0.2268300857,-0.1414786204,0.17816
2,FR,0,0.3,0.2435451286,-0.1412179306,0.20184
2,FR,0,0.4,0.2602601715,-0.1409572408,0.22168
2,FR,0,0.5,0.2769752143,-0.140696551,0.23
2,FR,0,0.6,0.2936902572,-0.1404358612,0.22168
2,FR,0,0.7,0.3104053001,-0.1401751714,0.20184
2,FR,0,0.8,0.327120343,-0.1399144816,0.17816
2,FR,0,0.9,0.3438353858,-0.1396537918,0.175
2,FR,0,1,0.3605504287,-0.139393102,0.15
2,FR,1,0,0.3605504287,-0.139393102,0.15
2,FR,1,0.1,0.3864172291,-0.1397777764,0.175
2,FR,1,0.2,0.4122840296,-0.1401624507,0.17816
2,FR,1,0.3,0.43815083,-0.1405471251,0.20184
2,FR,1,0.4,0.4640176304,-0.1409317994,0.22168
2,FR,1,0.5,0.4898844308,-0.1413164738,0.23
2,FR,1,0.6,0.5157512313,-0.1417011482,0.22168
2,FR,1,0.7,0.5416180317,-0.1420858225,0.20184
2,FR,1,0.8,0.5674848321,-0.1424704969,0.17816
2,FR,1,0.9,0.5933516326,-0.1428551712,0.175
2,FR,1,1,0.619218433,-0.1432398456,0.15
2,FR,2,0,0.619218433,-0.1432398456,0.15
2,FR,2,0.1,0.6433635609,-0.1419319122,0.175
2,FR,2,0.2,0.6675086888,-0.1406239787,0.1806708804
2,FR,2,0.3,0.6916538168,-0.1393160453,0.2064623025
2,FR,2,0.4,0.7157989447,-0.1380081119,0.2280713319
2,FR,2,0.5,0.7399440726,-0.1367001784,0.2371331829
2,FR,2,0.6,0.7640892005,-0.135392245,0.2288131829
2,FR,2,0.7,0.7882343284,-0.1340843116,0.2089731829
2,FR,2,0.8,0.8123794564,-0.1327763782,0.1852931829
2,FR,2,0.9,0.8365245843,-0.1314684447,0.1821331829
2,FR,2,1,0.8606697122,-0.1301605113,0.1571331829
2,FR,3,0,0.8606697122,-0.1301605113,0.1571331829
2,FR,3,0.1,0.8843460183,-0.1313510799,0.1821331829
2,FR,3,0.2,0.9080223244,-0.1325416485,0.1852931829
2,FR,3,0.3,0.9316986304,-0.1337322171,0.2089731829
2,FR,3,0.4,0.9553749365,-0.1349227857,0.2288131829
2,FR,3,0.5,0.9790512426,-0.1361133543,0.2371331829
2,FR,3,0.6,1.002727549,-0.1373039229,0.2288131829
2,FR,3,0.7,1.026403855,-0.1384944915,0.2089731829
2,FR,3,0.8,1.050080161,-0.1396850601,0.1852931829
2,FR,3,0.9,1.073756467,-0.1408756287,0.1821331829
2,FR,3,1,1.097432773,-0.1420661973,0.1571331829
2,FR,4,0,1.097432773,-0.1420661973,0.1571331829
2,FR,4,0.1,1.121499426,-0.1408861359,0.1654531829
2,FR,4,0.2,1.14556608,-0.1397060746,0.1852931829
2,FR,4,0.3,1.169632733,-0.1385260132,0.2089731829
2,FR,4,0.4,1.193699386,-0.1373459519,0.2288131829
2,FR,4,0.5,1.217766039,-0.1361658906,0.2371331829
2,FR,4,0.6,1.241832693,-0.1349858292,0.2279988813
2,FR,4,0.7,1.265899346,-0.1338057679,0.2062170852
2,FR,4,0.8,1.289965999,-0.1326257065,0.1802194577
2,FR,4,0.9,1.314032653,-0.1314456452,0.17430336
2,FR,4,1,1.338099306,-0.1302655838,0.14930336
2,FR,5,0,1.338099306,-0.1302655838,0.14930336
2,FR,5,0.1,1.364072006,-0.1297928724,0.17430336
2,FR,5,0.2,1.390044707,-0.129320161,0.17746336
2,FR,5,0.3,1.416017408,-0.1288474496,0.20114336
2,FR,5,0.4,1.441990108,-0.1283747382,0.22098336
2,FR,5,0.5,1.467962808,-0.1279020268,0.22930336
2,FR,5,0.6,1.493935509,-0.1274293154,0.2205538533
2,FR,5,0.7,1.51990821,-0.126956604,0.1996896451
2,FR,5,0.8,1.54588091,-0.1264838926,0.174787203
2,FR,5,0.9,1.57185361,-0.1260111812,0.1701734881
2,FR,5,1,1.597826311,-0.1255384698,0.1451734881
2,FR,6,0,1.597826311,-0.1255384698,0.1451734881
2,FR,6,0.1,1.620996358,-0.1256925904,0.1701734881
2,FR,6,0.2,1.644166405,-0.125846711,0.1733334881
2,FR,6,0.3,1.667336452,-0.1260008315,0.1970134881
2,FR,6,0.4,1.690506499,-0.1261549521,0.2168534881
2,FR,6,0.5,1.713676546,-0.1263090727,0.2251734881
2,FR,6,0.6,1.736846594,-0.1264631933,0.2168534881
2,FR,6,0.7,1.760016641,-0.1266173139,0.1970134881
2,FR,6,0.8,1.783186688,-0.1267714344,0.1733334881
2,FR,6,0.9,1.806356735,-0.126925555,0.1701734881
2,FR,6,1,1.829526782,-0.1270796756,0.1451734881
2,FR,7,0,1.829526782,-0.1270796756,0.1451734881
2,FR,7,0.1,1.854195415,-0.1286055996,0.1701734881
2,FR,7,0.2,1.878864047,-0.1301315236,0.1743617664
2,FR,7,0.3,1.90353268,-0.1316574476,0.1989064549
2,FR,7,0.4,1.928201312,-0.1331833716,0.2194709237
2,FR,7,0.5,1.952869945,-0.1347092955,0.2280947332
2,FR,7,0.6,1.977538577,-0.1362352195,0.2197747332
2,FR,7,0.7,2.002207209,-0.1377611435,0.1999347332
2,FR,7,0.8,2.026875842,-0.1392870675,0.1762547332
2,FR,7,0.9,2.051544474,-0.1408129915,0.1730947332
2,FR,7,1,2.076213107,-0.1423389155,0.1480947332
2,FR,8,0,2.076213107,-0.1423389155,0.1480947332
2,FR,8,0.1,2.096026796,-0.1413691937,0.1730947332
2,FR,8,0.2,2.115840484,-0.1403994719,0.1762547332
2,FR,8,0.3,2.135654173,-0.1394297501,0.1999347332
2,FR,8,0.4,2.155467862,-0.1384600283,0.2197747332
2,FR,8,0.5,2.175281551,-0.1374903064,0.2280947332
2,FR,8,0.6,2.195095239,-0.1365205846,0.2197747332
2,FR,8,0.7,2.214908928,-0.1355508628,0.1999347332
2,FR,8,0.8,2.234722617,-0.134581141,0.1762547332
2,FR,8,0.9,2.254536305,-0.1336114192,0.1730947332
2,FR,8,1,2.274349994,-0.1326416974,0.1480947332
2,FR,9,0,2.274349994,-0.1326416974,0.1480947332
2,FR,9,0.1,2.299951055,-0.132593225,0.1566666098
2,FR,9,0.2,2.325552117,-0.1325447527,0.1771072386
2,FR,9,0.3,2.351153178,-0.1324962803,0.201504118
2,FR,9,0.4,2.37675424,-0.132447808,0.2219447468
2,FR,9,0.5,2.402355301,-0.1323993356,0.2305166234
2,FR,9,0.6,2.427956362,-0.1323508632,0.2221966234
2,FR,9,0.7,2.453557424,-0.1323023909,0.2023566234
2,FR,9,0.8,2.479158485,-0.1322539185,0.1786766234
2,FR,9,0.9,2.504759547,-0.1322054462,0.1755166234
2,FR,9,1,2.530360608,-0.1321569738,0.1505166234
2,FR,10,0,2.530360608,-0.1321569738,0.1505166234
2,FR,10,0.1,2.554355962,-0.133178396,0.1755166234
2,FR,10,0.2,2.578351317,-0.1341998183,0.1798042932
2,FR,10,0.3,2.602346671,-0.1352212406,0.2044325609
2,FR,10,0.4,2.626342026,-0.1362426628,0.2250670555
2,FR,10,0.5,2.65033738,-0.137264085,0.2337202307
2,FR,10,0.6,2.674332734,-0.1382855073,0.2254002307
2,FR,10,0.7,2.698328089,-0.1393069295,0.2055602307
2,FR,10,0.8,2.722323443,-0.1403283518,0.1818802307
2,FR,10,0.9,2.746318798,-0.141349774,0.1787202307
2,FR,10,1,2.770314152,-0.1423711963,0.1537202307
2,FR,11,0,2.770314152,-0.1423711963,0.1537202307
2,FR,11,0.1,2.792999419,-0.141061782,0.1787202307
2,FR,11,0.2,2.815684687,-0.1397523678,0.1818802307
2,FR,11,0.3,2.838369954,-0.1384429535,0.2055602307
2,FR,11,0.4,2.861055222,-0.1371335392,0.2254002307
2,FR,11,0.5,2.883740489,-0.135824125,0.2337202307
2,FR,11,0.6,2.906425756,-0.1345147107,0.2254002307
2,FR,11,0.7,2.929111024,-0.1332052964,0.2055602307
2,FR,11,0.8,2.951796291,-0.1318958821,0.1818802307
2,FR,11,0.9,2.974481559,-0.1305864679,0.1787202307
2,FR,11,1,2.997166826,-0.1292770536,0.1537202307
2,FR,12,0,2.997166826,-0.1292770536,0.1537202307
2,FR,12,0.1,3.02206216,-0.1305837895,0.1787202307
2,FR,12,0.2,3.046957494,-0.1318905255,0.1818802307
2,FR,12,0.3,3.071852829,-0.1331972614,0.2055602307
2,FR,12,0.4,3.096748163,-0.1345039973,0.2254002307
2,FR,12,0.5,3.121643497,-0.1358107332,0.2337202307
2,FR,12,0.6,3.146538831,-0.1371174692,0.2252132677
2,FR,12,0.7,3.171434165,-0.1384242051,0.2049274329
2,FR,12,0.8,3.1963295,-0.139730941,0.1807153075
2,FR,12,0.9,3.221224834,-0.141037677,0.1769225097
2,FR,12,1,3.246120168,-0.1423444129,0.1519225097
2,FR,13,0,3.246120168,-0.1423444129,0.1519225097
2,FR,13,0.1,3.26441088,-0.1399689547,0.1769225097
2,FR,13,0.2,3.282701591,-0.1375934966,0.1800825097
2,FR,13,0.3,3.300992303,-0.1352180384,0.2037625097
2,FR,13,0.4,3.319283014,-0.1328425803,0.2236025097
2,FR,13,0.5,3.337573726,-0.1304671222,0.2319225097
2,FR,13,0.6,3.355864438,-0.128091664,0.2236025097
2,FR,13,0.7,3.374155149,-0.1257162058,0.2037625097
2,FR,13,0.8,3.392445861,-0.1233407477,0.1800825097
2,FR,13,0.9,3.410736572,-0.1209652895,0.1769225097
2,FR,13,1,3.429027284,-0.1185898314,0.1519225097
2,FR,14,0,3.429027284,-0.1185898314,0.1519225097
2,FR,14,0.1,3.457099577,-0.1209911891,0.1602425097
2,FR,14,0.2,3.48517187,-0.1233925467,0.1800825097
2,FR,14,0.3,3.513244163,-0.1257939044,0.2037625097
2,FR,14,0.4,3.541316456,-0.128195262,0.2236025097
2,FR,14,0.5,3.569388748,-0.1305966196,0.2319225097
2,FR,14,0.6,3.597461041,-0.1329979773,0.2228710316
2,FR,14,0.7,3.625533334,-0.135399335,0.2012867376
2,FR,14,0.8,3.653605627,-0.1378006926,0.1755248382
2,FR,14,0.9,3.68167792,-0.1402020503,0.1698890661
2,FR,14,1,3.709750213,-0.1426034079,0.1448890661
2,HL,0,0,-0.1934,0.142,0.15
2,HL,0,0.1,-0.1864478078,0.1378859173,0.175
2,HL,0,0.2,-0.1794956156,0.1337718346,0.17816
2,HL,0,0.3,-0.1725434234,0.1296577519,0.20184
2,HL,0,0.4,-0.1655912312,0.1255436692,0.22168
2,HL,0,0.5,-0.158639039,0.1214295865,0.23
2,HL,0,0.6,-0.1516868468,0.1173155039,0.22168
2,HL,0,0.7,-0.1447346546,0.1132014212,0.20184
2,HL,0,0.8,-0.1377824624,0.1090873385,0.17816
2,HL,0,0.9,-0.1308302702,0.1049732558,0.175
2,HL,0,1,-0.123878078,0.1008591731,0.15
2,HL,1,0,-0.123878078,0.1008591731,0.15
2,HL,1,0.1,-0.08824776398,0.1048501725,0.175
2,HL,1,0.2,-0.05261744996,0.1088411719,0.17816
2,HL,1,0.3,-0.01698713594,0.1128321713,0.20184
2,HL,1,0.4,0.01864317808,0.1168231707,0.22168
2,HL,1,0.5,0.0542734921,0.1208141701,0.23
2,HL,1,0.6,0.08990380612,0.1248051694,0.22168
2,HL,1,0.7,0.1255341201,0.1287961688,0.20184
2,HL,1,0.8,0.1611644342,0.1327871682,0.17816
2,HL,1,0.9,0.1967947482,0.1367781676,0.175
2,HL,1,1,0.2324250622,0.140769167,0.15
2,HL,2,0,0.2324250622,0.140769167,0.15
2,HL,2,0.1,0.2564447447,0.140733787,0.175
2,HL,2,0.2,0.2804644272,0.140698407,0.17816
2,HL,2,0.3,0.3044841097,0.1406630269,0.20184
2,HL,2,0.4,0.3285037922,0.1406276469,0.22168
2,HL,2,0.5,0.3525234748,0.1405922669,0.23
2,HL,2,0.6,0.3765431573,0.1405568869,0.22168
2,HL,2,0.7,0.4005628398,0.1405215069,0.20184
2,HL,2,0.8,0.4245825223,0.1404861268,0.17816
2,HL,2,0.9,0.4486022048,0.1404507468,0.175
2,HL,2,1,0.4726218873,0.1404153668,0.15
2,HL,3,0,0.4726218873,0.1404153668,0.15
2,HL,3,0.1,0.4968387357,0.140553661,0.175
2,HL,3,0.2,0.5210555842,0.1406919553,0.17816
2,HL,3,0.3,0.5452724326,0.1408302495,0.20184
2,HL,3,0.4,0.5694892811,0.1409685437,0.22168
2,HL,3,0.5,0.5937061295,0.141106838,0.23
2,HL,3,0.6,0.6179229779,0.1412451322,0.22168
2,HL,3,0.7,0.6421398264,0.1413834264,0.20184
2,HL,3,0.8,0.6663566748,0.1415217206,0.17816
2,HL,3,0.9,0.6905735233,0.1416600149,0.175
2,HL,3,1,0.7147903717,0.1417983091,0.15
2,HL,4,0,0.7147903717,0.1417983091,0.15
2,HL,4,0.1,0.7384441474,0.1406652082,0.175
2,HL,4,0.2,0.7620979232,0.1395321073,0.1806708804
2,HL,4,0.3,0.7857516989,0.1383990064,0.2064623025
2,HL,4,0.4,0.8094054746,0.1372659055,0.2280713319
2,HL,4,0.5,0.8330592504,0.1361328045,0.2371331829
2,HL,4,0.6,0.8567130261,0.1349997036,0.2288131829
2,HL,4,0.7,0.8803668018,0.1338666027,0.2089731829
2,HL,4,0.8,0.9040205775,0.1327335018,0.1852931829
2,HL,4,0.9,0.9276743533,0.1316004009,0.1821331829
2,HL,4,1,0.951328129,0.1304673,0.1571331829
2,HL,5,0,0.951328129,0.1304673,0.1571331829
2,HL,5,0.1,0.9776542251,0.1332218683,0.1821331829
2,HL,5,0.2,1.003980321,0.1359764365,0.1852931829
2,HL,5,0.3,1.030306417,0.1387310048,0.2089731829
2,HL,5,0.4,1.056632513,0.141485573,0.2288131829
2,HL,5,0.5,1.082958609,0.1442401413,0.2371331829
2,HL,5,0.6,1.109284706,0.1469947096,0.2279988813
2,HL,5,0.7,1.135610802,0.1497492778,0.2062170852
2,HL,5,0.8,1.161936898,0.1525038461,0.1802194577
2,HL,5,0.9,1.188262994,0.1552584143,0.17430336
2,HL,5,1,1.21458909,0.1580129826,0.14930336
2,HL,6,0,1.21458909,0.1580129826,0.14930336
2,HL,6,0.1,1.237228231,0.1547216978,0.17430336
2,HL,6,0.2,1.259867373,0.151430413,0.17746336
2,HL,6,0.3,1.282506514,0.1481391282,0.20114336
2,HL,6,0.4,1.305145656,0.1448478434,0.22098336
2,HL,6,0.5,1.327784797,0.1415565585,0.22930336
2,HL,6,0.6,1.350423938,0.1382652737,0.22098336
2,HL,6,0.7,1.37306308,0.1349739889,0.20114336
2,HL,6,0.8,1.395702221,0.1316827041,0.17746336
2,HL,6,0.9,1.418341363,0.1283914193,0.17430336
2,HL,6,1,1.440980504,0.1251001345,0.14930336
2,HL,7,0,1.440980504,0.1251001345,0.14930336
2,HL,7,0.1,1.465830376,0.1267648378,0.17430336
2,HL,7,0.2,1.490680248,0.1284295412,0.17746336
2,HL,7,0.3,1.515530121,0.1300942445,0.20114336
2,HL,7,0.4,1.540379993,0.1317589479,0.22098336
2,HL,7,0.5,1.565229865,0.1334236512,0.22930336
2,HL,7,0.6,1.590079737,0.1350883545,0.2205538533
2,HL,7,0.7,1.614929609,0.1367530579,0.1996896451
2,HL,7,0.8,1.639779482,0.1384177612,0.174787203
2,HL,7,0.9,1.664629354,0.1400824646,0.1701734881
2,HL,7,1,1.689479226,0.1417471679,0.1451734881
2,HL,8,0,1.689479226,0.1417471679,0.1451734881
2,HL,8,0.1,1.709284159,0.1405788032,0.1701734881
2,HL,8,0.2,1.729089091,0.1394104386,0.1733334881
2,HL,8,0.3,1.748894023,0.1382420739,0.1970134881
2,HL,8,0.4,1.768698956,0.1370737093,0.2168534881
2,HL,8,0.5,1.788503888,0.1359053446,0.2251734881
2,HL,8,0.6,1.808308821,0.13473698,0.2168534881
2,HL,8,0.7,1.828113753,0.1335686154,0.1970134881
2,HL,8,0.8,1.847918686,0.1324002507,0.1733334881
2,HL,8,0.9,1.867723618,0.131231886,0.1701734881
2,HL,8,1,1.887528551,0.1300635214,0.1451734881
2,HL,9,0,1.887528551,0.1300635214,0.1451734881
2,HL,9,0.1,1.913124699,0.1300869018,0.1537972976
2,HL,9,0.2,1.938720848,0.1301102822,0.1743617664
2,HL,9,0.3,1.964316997,0.1301336627,0.1989064549
2,HL,9,0.4,1.989913145,0.1301570431,0.2194709237
2,HL,9,0.5,2.015509294,0.1301804235,0.2280947332
2,HL,9,0.6,2.041105442,0.1302038039,0.2197747332
2,HL,9,0.7,2.066701591,0.1302271843,0.1999347332
2,HL,9,0.8,2.092297739,0.1302505648,0.1762547332
2,HL,9,0.9,2.117893888,0.1302739452,0.1730947332
2,HL,9,1,2.143490036,0.1302973256,0.1480947332
2,HL,10,0,2.143490036,0.1302973256,0.1480947332
2,HL,10,0.1,2.167497516,0.1314317127,0.1730947332
2,HL,10,0.2,2.191504997,0.1325660997,0.1771072386
2,HL,10,0.3,2.215512477,0.1337004868,0.201504118
2,HL,10,0.4,2.239519957,0.1348348739,0.2219447468
2,HL,10,0.5,2.263527438,0.135969261,0.2305166234
2,HL,10,0.6,2.287534918,0.137103648,0.2221966234
2,HL,10,0.7,2.311542398,0.1382380351,0.2023566234
2,HL,10,0.8,2.335549878,0.1393724222,0.1786766234
2,HL,10,0.9,2.359557359,0.1405068092,0.1755166234
2,HL,10,1,2.383564839,0.1416411963,0.1505166234
2,HL,11,0,2.383564839,0.1416411963,0.1505166234
2,HL,11,0.1,2.406566986,0.1401237922,0.1755166234
2,HL,11,0.2,2.429569133,0.1386063881,0.1786766234
2,HL,11,0.3,2.452571281,0.137088984,0.2023566234
2,HL,11,0.4,2.475573428,0.1355715799,0.2221966234
2,HL,11,0.5,2.498575575,0.1340541759,0.2305166234
