level,leg,footfall_order,s,x,y,z
1,FL,0,0,0.1934,0.142,0.15
1,FL,0,0.1,0.272407417,0.1525848598,0.175
1,FL,0,0.2,0.351414834,0.1631697196,0.2047251398
1,FL,0,0.3,0.430422251,0.1737545795,0.2423486734
1,FL,0,0.4,0.509429668,0.1843394393,0.2594502796
1,FL,0,0.5,0.588437085,0.1949242991,0.2533084771
1,FL,0,0.6,0.667444502,0.2055091589,0.2379539707
1,FL,0,0.7,0.746451919,0.2160940187,0.2179931125
1,FL,0,0.8,0.825459336,0.2266788786,0.2015359455
1,FL,0,0.9,0.904466753,0.2372637384,0.2015359455
1,FL,0,1,0.98347417,0.2478485982,0.1765359455
1,FL,1,0,0.98347417,0.2478485982,0.1765359455
1,FL,1,0.1,1.004236149,0.2264130331,0.2082041612
1,FL,1,0.2,1.024998128,0.2049774681,0.2280314727
1,FL,1,0.3,1.045760106,0.183541903,0.2634346477
1,FL,1,0.4,1.066522085,0.1621063379,0.279527
1,FL,1,0.5,1.087284064,0.1406707729,0.2735416561
1,FL,1,0.6,1.108046043,0.1192352078,0.2585782963
1,FL,1,0.7,1.128808022,0.09779964274,0.2391259287
1,FL,1,0.8,1.14957,0.07636407767,0.2238120484
1,FL,1,0.9,1.170331979,0.05492851261,0.2240757693
1,FL,1,1,1.191093958,0.03349294754,0.1987248574
1,FL,2,0,1.191093958,0.03349294754,0.1987248574
1,FL,2,0.1,1.216439446,0.05386690548,0.2262088754
1,FL,2,0.2,1.241784934,0.07424086341,0.2511688286
1,FL,2,0.3,1.267130421,0.09461482135,0.2872240588
1,FL,2,0.4,1.292475909,0.1149887793,0.3036127998
1,FL,2,0.5,1.317821397,0.1353627372,0.2976868739
1,FL,2,0.6,1.343166885,0.1557366952,0.2828720591
1,FL,2,0.7,1.368512373,0.1761106531,0.2636127998
1,FL,2,0.8,1.39385786,0.196484611,0.2486127998
1,FL,2,0.9,1.419203348,0.216858569,0.2486127998
1,FL,2,1,1.444548836,0.2372325269,0.2236127998
1,FL,3,0,1.444548836,0.2372325269,0.2236127998
1,FL,3,0.1,1.46326277,0.2192528946,0.2486127998
1,FL,3,0.2,1.481976704,0.2012732624,0.2517727998
1,FL,3,0.3,1.500690638,0.1832936301,0.2754527998
1,FL,3,0.4,1.519404572,0.1653139979,0.2952927998
1,FL,3,0.5,1.538118505,0.1473343656,0.3036127998
1,FL,3,0.6,1.556832439,0.1293547334,0.2934748742
1,FL,3,0.7,1.575546373,0.1113751011,0.269299821
1,FL,3,0.8,1.594260307,0.09339546887,0.2486127998
1,FL,3,0.9,1.612974241,0.07541583661,0.2486127998
1,FL,3,1,1.631688175,0.05743620436,0.2061327463
1,FL,4,0,1.631688175,0.05743620436,0.2061327463
1,FL,4,0.1,1.65657786,0.07707240104,0.2348890121
1,FL,4,0.2,1.681467544,0.09670859773,0.236109283
1,FL,4,0.3,1.706357229,0.1163447944,0.2613168252
1,FL,4,0.4,1.731246914,0.1359809911,0.2824366578
1,FL,4,0.5,1.756136598,0.1556171878,0.2912933619
1,FL,4,0.6,1.781026283,0.1752533845,0.2807086459
1,FL,4,0.7,1.805915968,0.1948895811,0.2554681693
1,FL,4,0.8,1.830805653,0.2145257778,0.2253424391
1,FL,4,0.9,1.855695337,0.2341619745,0.2174097138
1,FL,4,1,1.880585022,0.2537981712,0.1895172465
1,FL,5,0,1.880585022,0.2537981712,0.1895172465
1,FL,5,0.1,1.904393594,0.2323417072,0.2149092445
