level,leg,footfall_order,s,x,y,z
6,FL,0,0,0.1934,0.142,0.15
6,FL,0,0.1,0.2753182083,0.1289583631,0.175
6,FL,0,0.2,0.3572364166,0.1159167261,0.1842080749
6,FL,0,0.3,0.4391546249,0.1028750892,0.2129739561
6,FL,0,0.4,0.5210728332,0.08983345224,0.2370750998
6,FL,0,0.5,0.6029910415,0.0767918153,0.247182031
6,FL,0,0.6,0.6849092498,0.06375017837,0.2387248408
6,FL,0,0.7,0.7668274581,0.05070854143,0.218557695
6,FL,0,0.8,0.8487456664,0.03766690449,0.1944872306
6,FL,0,0.9,0.9306638747,0.02462526755,0.192182031
6,FL,0,1,1.012582083,0.01158363061,0.1658628946
6,FL,1,0,1.012582083,0.01158363061,0.1658628946
6,FL,1,0.1,1.036497411,0.03760161873,0.1929096671
6,FL,1,0.2,1.060412738,0.06361960685,0.2111255
6,FL,1,0.3,1.084328066,0.08963759497,0.2491872364
6,FL,1,0.4,1.108243393,0.1156555831,0.2810767992
6,FL,1,0.5,1.132158721,0.1416735712,0.2944498418
6,FL,1,0.6,1.156074049,0.1676915593,0.2805728377
6,FL,1,0.7,1.179989376,0.1937095474,0.2474815202
6,FL,1,0.8,1.203904704,0.2197275356,0.2079854316
6,FL,1,0.9,1.227820031,0.2457455237,0.18601711
6,FL,1,1,1.251735359,0.2717635118,0.16101711
6,FL,2,0,1.251735359,0.2717635118,0.16101711
6,FL,2,0.1,1.27548725,0.2444152678,0.18601711
6,FL,2,0.2,1.299239141,0.2170670238,0.2020940586
6,FL,2,0.3,1.322991031,0.1897187799,0.2366360382
6,FL,2,0.4,1.346742922,0.1623705359,0.2655766156
6,FL,2,0.5,1.370494813,0.1350222919,0.2777129868
6,FL,2,0.6,1.394246704,0.1076740479,0.2645082763
6,FL,2,0.7,1.417998595,0.08032580392,0.2330201203
6,FL,2,0.8,1.441750485,0.05297755993,0.1954374825
6,FL,2,0.9,1.465502376,0.02562931595,0.175744616
6,FL,2,1,1.489254267,-0.001718928033,0.150744616
6,FL,3,0,1.489254267,-0.001718928033,0.150744616
6,FL,3,0.1,1.52536053,-0.002734261476,0.175744616
6,FL,3,0.2,1.561466793,-0.003749594918,0.2074179697
6,FL,3,0.3,1.597573056,-0.004764928361,0.2463809004
6,FL,3,0.4,1.633679319,-0.005780261804,0.2640913234
6,FL,3,0.5,1.669785582,-0.006795595246,0.2576878072
6,FL,3,0.6,1.705891846,-0.007810928689,0.2416790165
6,FL,3,0.7,1.741998109,-0.008826262132,0.2208675888
6,FL,3,0.8,1.778104372,-0.009841595575,0.2026438541
6,FL,3,0.9,1.814210635,-0.01085692902,0.2028176281
6,FL,3,1,1.850316898,-0.01187226246,0.1776438541
6,FL,4,0,1.850316898,-0.01187226246,0.1776438541
6,FL,4,0.1,1.859666595,-0.009650249593,0.2090913234
6,FL,4,0.2,1.869016292,-0.007428236726,0.2090913234
6,FL,4,0.3,1.87836599,-0.005206223859,0.2338707397
6,FL,4,0.4,1.887715687,-0.002984210992,0.2553896712
6,FL,4,0.5,1.897065384,-0.000762198125,0.2644137393
6,FL,4,0.6,1.906415081,0.001459814742,0.256060208
6,FL,4,0.7,1.915764778,0.003681827609,0.2361402489
6,FL,4,0.8,1.925114476,0.005903840476,0.2123648138
6,FL,4,0.9,1.934464173,0.008125853343,0.2090913234
6,FL,4,1,1.94381387,0.01034786621,0.1840913234
6,FL,5,0,1.94381387,0.01034786621,0.1840913234
6,FL,5,0.1,1.975316296,0.01132334541,0.2090913234
6,FL,5,0.2,2.006818721,0.0122988246,0.2193851598
6,FL,5,0.3,2.038321147,0.0132743038,0.2490640676
6,FL,5,0.4,2.069823572,0.014249783,0.2739301796
6,FL,5,0.5,2.101325998,0.0152252622,0.284357904
6,FL,5,0.6,2.132828424,0.01620074139,0.2759580149
6,FL,5,0.7,2.164330849,0.01717622059,0.25592751
6,FL,5,0.8,2.195833275,0.01815169979,0.2320201333
6,FL,5,0.9,2.2273357,0.01912717898,0.2285897393
6,FL,5,1,2.258838126,0.02010265818,0.2035897393
6,FL,6,0,2.258838126,0.02010265818,0.2035897393
6,FL,6,0.1,2.269662313,0.01829608193,0.2338408141
6,FL,6,0.2,2.2804865,0.01648950568,0.2338408141
6,FL,6,0.3,2.291310687,0.01468292943,0.2591783198
6,FL,6,0.4,2.302134874,0.01287635318,0.2804529617
6,FL,6,0.5,2.31295906,0.01106977694,0.2893745857
6,FL,6,0.6,2.323783247,0.009263200687,0.2809990734
6,FL,6,0.7,2.334607434,0.007456624438,0.2610266981
6,FL,6,0.8,2.345431621,0.00565004819,0.2371887017
6,FL,6,0.9,2.356255808,0.003843471941,0.2338408141
6,FL,6,1,2.367079995,0.002036895692,0.2088408141
6,FL,7,0,2.367079995,0.002036895692,0.2088408141
6,FL,7,0.1,2.400342624,0.003887503239,0.2526413694
6,FL,7,0.2,2.433605254,0.005738110786,0.3570888475
6,FL,7,0.3,2.466867883,0.007588718332,0.4817519666
6,FL,7,0.4,2.500130512,0.009439325879,0.5861994447
6,FL,7,0.5,2.533393141,0.01128993343,0.63
6,FL,7,0.6,2.566655771,0.01314054097,0.5870854215
6,FL,7,0.7,2.5999184,0.01499114852,0.4847506574
6,FL,7,0.8,2.633181029,0.01684175607,0.3626091648
6,FL,7,0.9,2.666443659,0.01869236361,0.2602744007
6,FL,7,1,2.699706288,0.02054297116,0.2173598222
6,FL,8,0,2.699706288,0.02054297116,0.2173598222
6,FL,8,0.1,2.713561715,0.01860868349,0.2423964521
6,FL,8,0.2,2.727417141,0.01667439582,0.2460255255
6,FL,8,0.3,2.741272568,0.01474010814,0.270130776
6,FL,8,0.4,2.755127994,0.01280582047,0.290327067
6,FL,8,0.5,2.768983421,0.0108715328,0.2987964793
6,FL,8,0.6,2.782838848,0.008937245129,0.2904764793
6,FL,8,0.7,2.796694274,0.007002957457,0.2706364793
6,FL,8,0.8,2.810549701,0.005068669786,0.2469564793
6,FL,8,0.9,2.824405127,0.003134382114,0.2437964793
6,FL,8,1,2.838260554,0.001200094442,0.2187964793
6,FL,9,0,2.838260554,0.001200094442,0.2187964793
6,FL,9,0.1,2.862751166,-0.0008919697632,0.2442130542
6,FL,9,0.2,2.887241778,-0.002984033968,0.2542880118
6,FL,9,0.3,2.911732389,-0.005076098174,0.2841331641
6,FL,9,0.4,2.936223001,-0.007168162379,0.3091385619
6,FL,9,0.5,2.960713613,-0.009260226584,0.3196246965
6,FL,9,0.6,2.985204225,-0.01135229079,0.3111972566
6,FL,9,0.7,3.009694837,-0.01344435499,0.2911010538
6,FL,9,0.8,3.034185448,-0.0155364192,0.2671152633
6,FL,9,0.9,3.05867606,-0.0176284834,0.2640423057
6,FL,9,1,3.083166672,-0.01972054761,0.2385916205
6,FL,10,0,3.083166672,-0.01972054761,0.2385916205
6,FL,10,0.1,3.097899731,-0.01821468591,0.2654743769
6,FL,10,0.2,3.112632789,-0.01670882421,0.2697212048
6,FL,10,0.3,3.127365848,-0.0152029625,0.2958983553
6,FL,10,0.4,3.142098906,-0.0136971008,0.3178305624
6,FL,10,0.5,3.156831965,-0.0121912391,0.3270279396
6,FL,10,0.6,3.171565024,-0.0106853774,0.3187079396
6,FL,10,0.7,3.186298082,-0.009179515697,0.2988679396
