level,leg,footfall_order,s,x,y,z
3,FL,0,0,0.1934,0.142,0.15
3,FL,0,0.1,0.262360182,0.127506248,0.175
3,FL,0,0.2,0.331320364,0.1130124961,0.1824046548
3,FL,0,0.3,0.400280546,0.09851874411,0.2096540235
3,FL,0,0.4,0.469240728,0.08402499215,0.2324845758
3,FL,0,0.5,0.53820091,0.06953124019,0.2420586783
3,FL,0,0.6,0.6071610921,0.05503748822,0.2337307914
3,FL,0,0.7,0.6761212741,0.04054373626,0.2138719842
3,FL,0,0.8,0.7450814561,0.0260499843,0.190169537
3,FL,0,0.9,0.8140416381,0.01155623234,0.1869828429
3,FL,0,1,0.8830018201,-0.002937519627,0.1619828429
3,FL,1,0,0.8830018201,-0.002937519627,0.1619828429
3,FL,1,0.1,0.9153431495,-0.00203239062,0.1869828429
3,FL,1,0.2,0.9476844789,-0.001127261612,0.2154455238
3,FL,1,0.3,0.9800258083,-0.0002221326048,0.252201117
3,FL,1,0.4,1.012367138,0.0006829964026,0.2689082048
3,FL,1,0.5,1.044708467,0.00158812541,0.2627797552
3,FL,1,0.6,1.077049796,0.002493254417,0.2474586312
3,FL,1,0.7,1.109391126,0.003398383425,0.22754117
3,FL,1,0.8,1.141732455,0.004303512432,0.2139082048
3,FL,1,0.9,1.174073785,0.00520864144,0.2139082048
3,FL,1,1,1.206415114,0.006113770447,0.1861741351
3,FL,2,0,1.206415114,0.006113770447,0.1861741351
3,FL,2,0.1,1.21268447,0.00433120215,0.2139082048
3,FL,2,0.2,1.218953825,0.002548633854,0.2152984417
3,FL,2,0.3,1.225223181,0.0007660655569,0.2397893359
3,FL,2,0.4,1.231492536,-0.00101650274,0.2603087337
3,FL,2,0.5,1.237761892,-0.002799071037,0.2689136425
3,FL,2,0.6,1.244031248,-0.004581639333,0.260593077
3,FL,2,0.7,1.250300603,-0.00636420763,0.2407517284
3,FL,2,0.8,1.256569959,-0.008146775927,0.2170701189
3,FL,2,0.9,1.262839314,-0.009929344223,0.2139082048
3,FL,2,1,1.26910867,-0.01171191252,0.1889082048
3,FL,3,0,1.26910867,-0.01171191252,0.1889082048
3,FL,3,0.1,1.301682584,-0.008388084631,0.2139082048
3,FL,3,0.2,1.334256499,-0.005064256742,0.2436372701
3,FL,3,0.3,1.366830413,-0.001740428853,0.2812635025
3,FL,3,0.4,1.399404327,0.001583399036,0.2983663354
3,FL,3,0.5,1.431978241,0.004907226925,0.2920343423
3,FL,3,0.6,1.464552156,0.008231054814,0.2762043597
3,FL,3,0.7,1.49712607,0.0115548827,0.2556253822
3,FL,3,0.8,1.529699984,0.01487871059,0.2433663354
3,FL,3,0.9,1.562273899,0.01820253848,0.2433663354
3,FL,3,1,1.594847813,0.02152636637,0.212884429
3,FL,4,0,1.594847813,0.02152636637,0.212884429
3,FL,4,0.1,1.61557894,0.04819685003,0.2435590094
3,FL,4,0.2,1.636310068,0.0748673337,0.2643280835
3,FL,4,0.3,1.657041195,0.1015378174,0.2996955961
3,FL,4,0.4,1.677772322,0.128208301,0.3157717381
3,FL,4,0.5,1.698503449,0.1548787847,0.3098458122
3,FL,4,0.6,1.719234577,0.1815492683,0.2950309974
3,FL,4,0.7,1.739965704,0.208219752,0.2757717381
3,FL,4,0.8,1.760696831,0.2348902357,0.2607717381
3,FL,4,0.9,1.781427959,0.2615607193,0.2607717381
3,FL,4,1,1.802159086,0.288231203,0.2357717381
3,FL,5,0,1.802159086,0.288231203,0.2357717381
3,FL,5,0.1,1.821111699,0.2603017302,0.2607717381
3,FL,5,0.2,1.840064313,0.2323722573,0.2674981511
3,FL,5,0.3,1.859016926,0.2044427845,0.2941771801
3,FL,5,0.4,1.87796954,0.1765133116,0.3165298802
3,FL,5,0.5,1.896922153,0.1485838388,0.3259035931
3,FL,5,0.6,1.915874766,0.1206543659,0.3174615402
3,FL,5,0.7,1.93482738,0.0927248931,0.2973304911
3,FL,5,0.8,1.953779993,0.06479542026,0.2733031098
3,FL,5,0.9,1.972732607,0.03686594741,0.2709035931
3,FL,5,1,1.99168522,0.00893647457,0.2447300078
3,FL,6,0,1.99168522,0.00893647457,0.2447300078
3,FL,6,0.1,2.01292876,0.03607996181,0.2709035931
3,FL,6,0.2,2.0341723,0.06322344906,0.2758137808
3,FL,6,0.3,2.05541584,0.0903669363,0.301952408
3,FL,6,0.4,2.07665938,0.1175104235,0.323852339
3,FL,6,0.5,2.09790292,0.1446539108,0.333036181
3,FL,6,0.6,2.11914646,0.171797398,0.324716181
3,FL,6,0.7,2.14039,0.1989408853,0.304876181
3,FL,6,0.8,2.16163354,0.2260843725,0.281196181
3,FL,6,0.9,2.18287708,0.2532278598,0.278036181
3,FL,6,1,2.20412062,0.280371347,0.253036181
3,FL,7,0,2.20412062,0.280371347,0.253036181
3,FL,7,0.1,2.223246357,0.2517895448,0.278036181
3,FL,7,0.2,2.242372095,0.2232077426,0.2822201401
3,FL,7,0.3,2.261497832,0.1946259404,0.3067611966
