level,leg,footfall_order,s,x,y,z
5,FL,0,0,0.1934,0.142,0.15
5,FL,0,0.1,0.2055954098,0.1404615357,0.175
5,FL,0,0.2,0.2177908196,0.1389230714,0.17816
5,FL,0,0.3,0.2299862293,0.1373846071,0.20184
5,FL,0,0.4,0.2421816391,0.1358461428,0.22168
5,FL,0,0.5,0.2543770489,0.1343076785,0.23
5,FL,0,0.6,0.2665724587,0.1327692143,0.22168
5,FL,0,0.7,0.2787678685,0.13123075,0.20184
5,FL,0,0.8,0.2909632782,0.1296922857,0.17816
5,FL,0,0.9,0.303158688,0.1281538214,0.175
5,FL,0,1,0.3153540978,0.1266153571,0.15
5,FL,1,0,0.3153540978,0.1266153571,0.15
5,FL,1,0.1,0.3457043365,0.1280298435,0.175
5,FL,1,0.2,0.3760545753,0.1294443299,0.17816
5,FL,1,0.3,0.4064048141,0.1308588163,0.20184
5,FL,1,0.4,0.4367550528,0.1322733027,0.22168
5,FL,1,0.5,0.4671052916,0.1336877891,0.23
5,FL,1,0.6,0.4974555303,0.1351022754,0.22168
5,FL,1,0.7,0.527805769,0.1365167618,0.20184
5,FL,1,0.8,0.5581560078,0.1379312482,0.17816
5,FL,1,0.9,0.5885062466,0.1393457346,0.175
5,FL,1,1,0.6188564853,0.140760221,0.15
5,FL,2,0,0.6188564853,0.140760221,0.15
5,FL,2,0.1,0.6436992893,0.1380680173,0.175
5,FL,2,0.2,0.6685420934,0.1353758137,0.17816
5,FL,2,0.3,0.6933848974,0.13268361,0.20184
5,FL,2,0.4,0.7182277014,0.1299914064,0.22168
5,FL,2,0.5,0.7430705054,0.1272992028,0.23
5,FL,2,0.6,0.7679133095,0.1246069991,0.2201050623
5,FL,2,0.7,0.7927561135,0.1219147955,0.1965094416
5,FL,2,0.8,0.8175989175,0.1192225918,0.1683469266
5,FL,2,0.9,0.8424417216,0.1165303881,0.1598563682
5,FL,2,1,0.8672845256,0.1138381845,0.1348563682
5,FL,3,0,0.8672845256,0.1138381845,0.1348563682
5,FL,3,0.1,0.8842246351,0.1116728099,0.1598563682
5,FL,3,0.2,0.9011647447,0.1095074353,0.1630163682
5,FL,3,0.3,0.9181048542,0.1073420607,0.1866963682
5,FL,3,0.4,0.9350449638,0.1051766861,0.2065363682
5,FL,3,0.5,0.9519850733,0.1030113115,0.2148563682
5,FL,3,0.6,0.9689251828,0.1008459369,0.2065363682
5,FL,3,0.7,0.9858652924,0.09868056235,0.1866963682
5,FL,3,0.8,1.002805402,0.09651518776,0.1630163682
5,FL,3,0.9,1.019745511,0.09434981316,0.1598563682
5,FL,3,1,1.036685621,0.09218443857,0.1348563682
5,FL,4,0,1.036685621,0.09218443857,0.1348563682
5,FL,4,0.1,1.067949507,0.09647703209,0.1514269312
5,FL,4,0.2,1.099213393,0.1007696256,0.1878821699
5,FL,4,0.3,1.130477279,0.1050622191,0.2243374086
