cycle,leg,nom_x,nom_y,on,stone_idx,ix,iy,cx,cy,top_z,role,dz_prev,marginal,infeasible
10,HL,2.3261,0.1424,stone,22,6,1,2.3065,0.2723,0.2311,path,-0.2133,1,1
10,FL,2.8094,0.1412,stone,24,8,1,2.7113,0.2670,0.2509,path,0.0101,0,0
11,HR,2.4558,-0.1419,stone,23,7,1,2.5168,-0.0017,0.2390,path,-0.3110,1,1
11,FR,2.8809,-0.1415,stone,10,10,0,2.9358,-0.0028,0.2591,path,0.0062,0,0
11,HL,2.5661,0.1424,stone,8,8,0,2.5475,0.0246,0.2409,path,0.0097,0,0
11,FL,3.0494,0.1412,stone,25,9,1,2.9290,0.0197,0.2591,path,0.0082,0,0
12,HR,2.6958,-0.1419,stone,9,9,0,2.7441,-0.2625,0.2530,path,0.0140,0,0
12,FR,3.1209,-0.1415,stone,38,-1,2,3.1375,-0.0495,0.0477,trap,-0.2115,1,1
12,HL,2.8061,0.1424,stone,24,8,1,2.7113,0.2670,0.2509,path,0.0101,0,0
12,FL,3.2894,0.1412,stone,27,11,1,3.3395,0.0140,0.2550,path,-0.0042,0,0
13,HR,2.9358,-0.1419,stone,10,10,0,2.9358,-0.0028,0.2591,path,0.0062,0,0
13,FR,3.3609,-0.1415,stone,12,12,0,3.3454,0.0026,0.2549,path,0.2072,1,1
13,HL,3.0461,0.1424,stone,25,9,1,2.9290,0.0197,0.2591,path,0.0082,0,0
13,FL,3.5294,0.1412,stone,28,12,1,3.5564,0.2724,0.2500,path,-0.0049,0,0
14,HR,3.1758,-0.1419,stone,38,-1,2,3.1375,-0.0495,0.0477,trap,-0.2115,1,1
14,FR,3.6009,-0.1415,stone,34,-1,2,3.7265,-0.2126,0.4336,trap,0.1787,1,1
14,HL,3.2861,0.1424,stone,27,11,1,3.3395,0.0140,0.2550,path,-0.0042,0,0
14,FL,3.7694,0.1412,stone,39,-1,2,3.7661,0.2224,0.4367,trap,0.1867,1,1
15,HR,3.4158,-0.1419,stone,12,12,0,3.3454,0.0026,0.2549,path,0.2072,1,1
15,FR,3.8409,-0.1415,stone,34,-1,2,3.7265,-0.2126,0.4336,trap,0.0000,0,0
15,HL,3.5261,0.1424,stone,28,12,1,3.5564,0.2724,0.2500,path,-0.0049,0,0
15,FL,4.0094,0.1412,stone,33,-1,2,3.9864,0.0857,0.5500,trap,0.1133,1,0
16,HR,3.6558,-0.1419,stone,34,-1,2,3.7265,-0.2126,0.4336,trap,0.1787,1,1
16,FR,4.0809,-0.1415,stone,32,-1,2,4.1409,-0.1415,0.0581,trap,-0.3755,1,1
16,HL,3.7661,0.1424,stone,39,-1,2,3.7661,0.2224,0.4367,trap,0.1867,1,1
16,FL,4.2494,0.1412,stone,31,-1,2,4.1787,0.0705,0.4482,trap,-0.1018,1,0
17,HR,3.8958,-0.1419,stone,36,-1,2,3.9806,-0.0570,0.0505,trap,-0.3831,1,1
17,HL,4.0061,0.1424,stone,33,-1,2,3.9864,0.0857,0.5500,trap,0.1133,1,0
18,HR,4.1358,-0.1419,stone,32,-1,2,4.1409,-0.1415,0.0581,trap,0.0076,0,0
18,HL,4.2461,0.1424,stone,31,-1,2,4.1787,0.0705,0.4482,trap,-0.1018,1,0
