level,leg,footfall_order,s,x,y,z
0,FL,0,0,0.1934,0.142,0.15
0,FL,0,0.1,0.2799956599,0.1322104849,0.175
0,FL,0,0.2,0.3665913198,0.1224209699,0.1810937931
0,FL,0,0.3,0.4531869797,0.1126314548,0.2072408464
0,FL,0,0.4,0.5397826396,0.1028419398,0.229147837
0,FL,0,0.5,0.6263782995,0.09305242472,0.2383346395
0,FL,0,0.6,0.7129739594,0.08326290966,0.2295908761
0,FL,0,0.7,0.7995696193,0.07347339461,0.2087403634
0,FL,0,0.8,0.8861652792,0.06368387955,0.1838542675
0,FL,0,0.9,0.9727609391,0.0538943645,0.1794984183
0,FL,0,1,1.059356599,0.04410484944,0.1542599914
0,FL,1,0,1.059356599,0.04410484944,0.1542599914
0,FL,1,0.1,1.080119871,0.06177709112,0.1878185287
0,FL,1,0.2,1.100883144,0.07944933279,0.1878185287
0,FL,1,0.3,1.121646416,0.09712157447,0.2123276194
0,FL,1,0.4,1.142409689,0.1147938161,0.2345510325
0,FL,1,0.5,1.163172961,0.1324660578,0.2438705284
0,FL,1,0.6,1.183936234,0.1501382995,0.2354411204
0,FL,1,0.7,1.204699507,0.1678105412,0.2153402245
0,FL,1,0.8,1.225462779,0.1854827828,0.1913488326
0,FL,1,0.9,1.246226052,0.2031550245,0.1885001531
0,FL,1,1,1.266989324,0.2208272662,0.1628185287
0,FL,2,0,1.266989324,0.2208272662,0.1628185287
0,FL,2,0.1,1.294413493,0.2061600962,0.1905637945
0,FL,2,0.2,1.321837662,0.1914929261,0.2011264398
0,FL,2,0.3,1.34926183,0.1768257561,0.2333399106
0,FL,2,0.4,1.376685999,0.162158586,0.2603295752
0,FL,2,0.5,1.404110168,0.147491416,0.2716478217
0,FL,2,0.6,1.431534337,0.132824246,0.2622505144
0,FL,2,0.7,1.458958506,0.1181570759,0.2398415509
0,FL,2,0.8,1.486382674,0.1034899059,0.2130953686
0,FL,2,0.9,1.513806843,0.08882273586,0.211053867
0,FL,2,1,1.541231012,0.07415556582,0.1812890978
0,FL,3,0,1.541231012,0.07415556582,0.1812890978
0,FL,3,0.1,1.569601538,0.06090935784,0.2286766943
0,FL,3,0.2,1.597972064,0.04766314986,0.2349607339
0,FL,3,0.3,1.626342591,0.03441694187,0.2718599836
0,FL,3,0.4,1.654713117,0.02117073389,0.2886323699
0,FL,3,0.5,1.683083643,0.00792452591,0.282706444
0,FL,3,0.6,1.711454169,-0.005321682072,0.2678916292
0,FL,3,0.7,1.739824695,-0.01856789005,0.2486323699
0,FL,3,0.8,1.768195222,-0.03181409804,0.2336323699
0,FL,3,0.9,1.796565748,-0.04506030602,0.2336323699
0,FL,3,1,1.824936274,-0.058306514,0.2086323699
0,FL,4,0,1.824936274,-0.058306514,0.2086323699
0,FL,4,0.1,1.843700375,-0.04571288944,0.2336323699
0,FL,4,0.2,1.862464476,-0.03311926489,0.2367923699
0,FL,4,0.3,1.881228577,-0.02052564033,0.2604723699
0,FL,4,0.4,1.899992678,-0.007932015776,0.2803123699
0,FL,4,0.5,1.918756779,0.00466160878,0.2886323699
0,FL,4,0.6,1.937520881,0.01725523334,0.2801698647
0,FL,4,0.7,1.956284982,0.02984885789,0.2599900447
0,FL,4,0.8,1.975049083,0.04244248245,0.235904453
0,FL,4,0.9,1.993813184,0.055036107,0.2336323699
0,FL,4,1,2.012577285,0.06762973156,0.2072621278
0,FL,5,0,2.012577285,0.06762973156,0.2072621278
0,FL,5,0.1,2.036488086,0.05407957181,0.2327162737
0,FL,5,0.2,2.060398887,0.04052941207,0.235904453
0,FL,5,0.3,2.084309688,0.02697925232,0.2599900447
0,FL,5,0.4,2.108220489,0.01342909257,0.2801698647
0,FL,5,0.5,2.13213129,-0.000121067175,0.2886323699
0,FL,5,0.6,2.15604209,-0.01367122692,0.27904106
0,FL,5,0.7,2.179952891,-0.02722138667,0.2561694749
0,FL,5,0.8,2.203863692,-0.04077154642,0.2322621278
0,FL,5,0.9,2.227774493,-0.05432170616,0.2250804573
0,FL,5,1,2.251685294,-0.06787186591,0.1964082364
0,FL,6,0,2.251685294,-0.06787186591,0.1964082364
0,FL,6,0.1,2.272522839,-0.05393362917,0.2221304274
0,FL,6,0.2,2.293360384,-0.03999539244,0.225149447
0,FL,6,0.3,2.31419793,-0.0260571557,0.2493181922
0,FL,6,0.4,2.335035475,-0.01211891896,0.2695676815
0,FL,6,0.5,2.35587302,0.001819317775,0.2780594028
0,FL,6,0.6,2.376710565,0.01575755451,0.2674683832
0,FL,6,0.7,2.39754811,0.02969579125,0.242212875
0,FL,6,0.8,2.418385656,0.04363402799,0.2214082364
0,FL,6,0.9,2.439223201,0.05757226472,0.2215961138
0,FL,6,1,2.460060746,0.07151050146,0.1762226762
0,FL,7,0,2.460060746,0.07151050146,0.1762226762
0,FL,7,0.1,2.485226304,0.05978730975,0.2069518622
0,FL,7,0.2,2.510391862,0.04806411803,0.2036017185
