cycle,leg,nom_x,nom_y,on,stone_idx,ix,iy,cx,cy,top_z,role,dz_prev,marginal,infeasible
10,HL,2.3261,0.1424,stone,4,4,0,2.3573,0.0287,0.2173,path,-0.2152,1,1
10,FL,2.8094,0.1412,stone,20,-1,2,2.6294,0.1412,0.5500,trap,0.0000,0,0
11,HR,2.4558,-0.1419,stone,4,4,0,2.3573,0.0287,0.2173,path,0.0000,0,0
11,FR,2.8809,-0.1415,stone,22,-1,2,2.9870,-0.2476,0.0291,trap,-0.4159,1,1
11,HL,2.5661,0.1424,stone,20,-1,2,2.6294,0.1412,0.5500,trap,0.3327,1,1
11,FL,3.0494,0.1412,stone,6,6,0,2.9702,0.0431,0.2568,path,-0.2932,1,1
12,HR,2.6958,-0.1419,stone,21,-1,2,2.6409,-0.0515,0.4450,trap,0.2277,1,1
12,FR,3.1209,-0.1415,stone,22,-1,2,2.9870,-0.2476,0.0291,trap,0.0000,0,0
12,HL,2.8061,0.1424,stone,20,-1,2,2.6294,0.1412,0.5500,trap,0.0000,0,0
12,FL,3.2894,0.1412,stone,23,-1,2,3.3609,-0.0215,0.4390,trap,0.1822,1,1
13,HR,2.9358,-0.1419,stone,22,-1,2,2.9870,-0.2476,0.0291,trap,-0.4159,1,1
13,FR,3.3609,-0.1415,stone,23,-1,2,3.3609,-0.0215,0.4390,trap,0.4099,1,1
13,HL,3.0461,0.1424,stone,6,6,0,2.9702,0.0431,0.2568,path,-0.2932,1,1
13,FL,3.5294,0.1412,stone,23,-1,2,3.3609,-0.0215,0.4390,trap,0.0000,0,0
14,HR,3.1758,-0.1419,stone,22,-1,2,2.9870,-0.2476,0.0291,trap,0.0000,0,0
14,FR,3.6009,-0.1415,stone,8,8,0,3.7733,0.0004,0.2445,path,-0.1945,1,1
14,HL,3.2861,0.1424,stone,23,-1,2,3.3609,-0.0215,0.4390,trap,0.1822,1,1
14,FL,3.7694,0.1412,stone,8,8,0,3.7733,0.0004,0.2445,path,-0.1945,1,1
15,HR,3.4158,-0.1419,stone,23,-1,2,3.3609,-0.0215,0.4390,trap,0.4099,1,1
15,FR,3.8409,-0.1415,stone,8,8,0,3.7733,0.0004,0.2445,path,0.0000,0,0
15,HL,3.5261,0.1424,stone,23,-1,2,3.3609,-0.0215,0.4390,trap,0.0000,0,0
15,FL,4.0094,0.1412,stone,17,7,1,4.0028,0.3696,0.2539,path,0.0094,0,0
16,HR,3.6558,-0.1419,stone,8,8,0,3.7733,0.0004,0.2445,path,-0.1945,1,1
16,FR,4.0809,-0.1415,stone,9,9,0,3.9921,-0.3696,0.2543,path,0.0099,0,0
16,HL,3.7661,0.1424,stone,8,8,0,3.7733,0.0004,0.2445,path,-0.1945,1,1
16,FL,4.2494,0.1412,stone,17,7,1,4.0028,0.3696,0.2539,path,0.0000,0,0
17,HR,3.8958,-0.1419,stone,8,8,0,3.7733,0.0004,0.2445,path,0.0000,0,0
17,HL,4.0061,0.1424,stone,17,7,1,4.0028,0.3696,0.2539,path,0.0094,0,0
18,HR,4.1358,-0.1419,stone,9,9,0,3.9921,-0.3696,0.2543,path,0.0099,0,0
18,HL,4.2461,0.1424,stone,17,7,1,4.0028,0.3696,0.2539,path,0.0000,0,0
