level,leg,footfall_order,s,x,y,z
2,FL,0,0,0.1934,0.142,0.15
2,FL,0,0.1,0.2775241172,0.124027021,0.175
2,FL,0,0.2,0.3616482344,0.1060540421,0.2028809867
2,FL,0,0.3,0.4457723516,0.08808106313,0.239236665
2,FL,0,0.4,0.5298964688,0.07010808417,0.2557619733
2,FL,0,0.5,0.614020586,0.05213510521,0.2496897632
2,FL,0,0.6,0.6981447032,0.03416212625,0.234509238
2,FL,0,0.7,0.7822688204,0.01618914729,0.2147745551
2,FL,0,0.8,0.8663929376,-0.001783831664,0.1950398723
2,FL,0,0.9,0.9505170548,-0.01975681062,0.1987871369
2,FL,0,1,1.034641172,-0.03772978958,0.1737871369
2,FL,1,0,1.034641172,-0.03772978958,0.1737871369
2,FL,1,0.1,1.050105269,-0.03279854803,0.2023825197
2,FL,1,0.2,1.065569365,-0.02786730648,0.2032127116
2,FL,1,0.3,1.081033462,-0.02293606493,0.227956945
2,FL,1,0.4,1.096497558,-0.01800482338,0.2486885999
2,FL,1,0.5,1.111961655,-0.01307358184,0.2573825197
2,FL,1,0.6,1.127425752,-0.008142340286,0.2490625197
2,FL,1,0.7,1.142889848,-0.003211098737,0.2292225197
2,FL,1,0.8,1.158353945,0.001720142812,0.2055425197
2,FL,1,0.9,1.173818041,0.006651384361,0.2023825197
2,FL,1,1,1.189282138,0.01158262591,0.1773825197
2,FL,2,0,1.189282138,0.01158262591,0.1773825197
2,FL,2,0.1,1.221936843,0.007034925075,0.2023825197
2,FL,2,0.2,1.254591548,0.00248722424,0.2088872244
2,FL,2,0.3,1.287246253,-0.002060476595,0.2353798169
2,FL,2,0.4,1.319900958,-0.00660817743,0.2575763134
2,FL,2,0.5,1.352555664,-0.01115587827,0.2668845216
2,FL,2,0.6,1.385210369,-0.0157035791,0.2576923057
2,FL,2,0.7,1.417865074,-0.02025127993,0.2357724062
2,FL,2,0.8,1.450519779,-0.02479898077,0.2118845216
2,FL,2,0.9,1.483174484,-0.02934668161,0.2118845216
2,FL,2,1,1.515829189,-0.03389438244,0.17849783
2,FL,3,0,1.515829189,-0.03389438244,0.17849783
2,FL,3,0.1,1.524237471,-0.02786883869,0.211916862
2,FL,3,0.2,1.532645752,-0.02184329493,0.2119495079
2,FL,3,0.3,1.541054034,-0.01581775118,0.2360664391
2,FL,3,0.4,1.549462315,-0.009792207424,0.2580988697
2,FL,3,0.5,1.557870597,-0.00376666367,0.2673382761
2,FL,3,0.6,1.566278879,0.002258880084,0.2589710856
2,FL,3,0.7,1.57468716,0.008284423838,0.2390185545
2,FL,3,0.8,1.583095442,0.01430996759,0.2152042432
2,FL,3,0.9,1.591503723,0.02033551135,0.212146659
2,FL,3,1,1.599912005,0.0263610551,0.1868845216
2,FL,4,0,1.599912005,0.0263610551,0.1868845216
2,FL,4,0.1,1.619809974,0.05094400441,0.2136857519
2,FL,4,0.2,1.639707944,0.07552695372,0.2220306224
2,FL,4,0.3,1.659605914,0.100109903,0.2515852981
2,FL,4,0.4,1.679503883,0.1246928523,0.2763473237
2,FL,4,0.5,1.699401852,0.1492758016,0.2867313989
2,FL,4,0.6,1.719299822,0.173858751,0.2784113989
2,FL,4,0.7,1.739197792,0.1984417003,0.2585713989
2,FL,4,0.8,1.759095761,0.2230246496,0.2348913989
2,FL,4,0.9,1.77899373,0.2476075989,0.2317313989
2,FL,4,1,1.7988917,0.2721905482,0.2067313989
2,FL,5,0,1.7988917,0.2721905482,0.2067313989
2,FL,5,0.1,1.820025364,0.2464489122,0.2317313989
2,FL,5,0.2,1.841159029,0.2207072762,0.2349042678
2,FL,5,0.3,1.862292693,0.1949656402,0.2585950894
2,FL,5,0.4,1.883426357,0.1692240042,0.2784441561
2,FL,5,0.5,1.904560022,0.1434823682,0.2867679583
