order,leg,stone_idx,cx,cy,top_z
0,FR,0,0.8552188962,0.03828676671,0.1424318617
1,FL,0,0.8552188962,0.03828676671,0.1424318617
2,HR,0,0.8552188962,0.03828676671,0.1424318617
3,FR,18,1.186321748,0.02147862322,0.1201495375
4,HL,0,0.8552188962,0.03828676671,0.1424318617
5,FL,18,1.186321748,0.02147862322,0.1201495375
6,HR,18,1.186321748,0.02147862322,0.1201495375
7,FR,2,1.233387805,-0.00215092826,0.1176000957
8,HL,18,1.186321748,0.02147862322,0.1201495375
9,FL,2,1.233387805,-0.00215092826,0.1176000957
10,HR,2,1.233387805,-0.00215092826,0.1176000957
11,FR,20,1.564215636,0.004186559963,0.1173424594
12,HL,2,1.233387805,-0.00215092826,0.1176000957
13,FL,20,1.564215636,0.004186559963,0.1173424594
14,HR,20,1.564215636,0.004186559963,0.1173424594
15,FR,4,1.641095395,0.02057287078,0.1250668508
16,HL,20,1.564215636,0.004186559963,0.1173424594
17,FL,4,1.641095395,0.02057287078,0.1250668508
18,HR,4,1.641095395,0.02057287078,0.1250668508
19,FR,22,1.961631352,-0.01610815613,0.1557420444
20,HL,4,1.641095395,0.02057287078,0.1250668508
21,FL,22,1.961631352,-0.01610815613,0.1557420444
22,HR,22,1.961631352,-0.01610815613,0.1557420444
23,FR,7,2.218746393,-0.2687415392,0.1744544191
24,HL,22,1.961631352,-0.01610815613,0.1557420444
25,FL,6,2.012476667,0.004492479693,0.1603692866
26,HR,7,2.218746393,-0.2687415392,0.1744544191
27,FR,24,2.390549712,0.0145361481,0.1783771081
28,HL,6,2.012476667,0.004492479693,0.1603692866
29,FL,23,2.159706384,0.2640607111,0.1731063915
30,HR,24,2.390549712,0.0145361481,0.1783771081
31,FR,9,2.586210647,-0.2620589771,0.190292065
32,HL,23,2.159706384,0.2640607111,0.1731063915
33,FL,8,2.401534901,0.03815460449,0.1786279268
34,HR,9,2.586210647,-0.2620589771,0.190292065
35,FR,26,2.795179768,0.007803224618,0.2131157038
36,HL,8,2.401534901,0.03815460449,0.1786279268
37,FL,25,2.593468082,0.3024317225,0.1910847232
38,HR,26,2.795179768,0.007803224618,0.2131157038
39,FR,11,2.974924841,-0.269536139,0.2267875377
40,HL,25,2.593468082,0.3024317225,0.1910847232
41,FL,10,2.77937801,0.03589220473,0.2113898334
42,HR,11,2.974924841,-0.269536139,0.2267875377
43,FR,28,3.172907723,0.01103223158,0.238965834
44,HL,10,2.77937801,0.03589220473,0.2113898334
45,FL,27,2.978670842,0.3130685155,0.2270179612
46,HR,28,3.172907723,0.01103223158,0.238965834
47,FR,14,3.534911801,-0.01324360977,0.2057768623
48,HL,27,2.978670842,0.3130685155,0.2270179612
49,FL,28,3.172907723,0.01103223158,0.238965834
50,HR,14,3.534911801,-0.01324360977,0.2057768623
51,FR,30,3.554926069,0.0188547087,0.2046226231
52,HL,28,3.172907723,0.01103223158,0.238965834
53,FL,14,3.534911801,-0.01324360977,0.2057768623
54,HR,30,3.554926069,0.0188547087,0.2046226231
55,FR,16,3.917133118,-0.007322123856,0.232826896
56,HL,14,3.534911801,-0.01324360977,0.2057768623
57,FL,30,3.554926069,0.0188547087,0.2046226231
58,HR,16,3.917133118,-0.007322123856,0.232826896
59,HL,30,3.554926069,0.0188547087,0.2046226231
60,FL,16,3.917133118,-0.007322123856,0.232826896
