level,leg,footfall_order,s,x,y,z
5,HL,7,0.4,2.071368554,0.1083197723,0.243835288
5,HL,7,0.5,2.086091526,0.1342765954,0.2535233061
5,HL,7,0.6,2.100814497,0.1602334185,0.2451599469
5,HL,7,0.7,2.115537469,0.1861902417,0.2252165521
5,HL,7,0.8,2.130260441,0.2121470648,0.2014131454
5,HL,7,0.9,2.144983412,0.238103888,0.1983486044
5,HL,7,1,2.159706384,0.2640607111,0.1731063915
5,HL,8,0,2.159706384,0.2640607111,0.1731063915
5,HL,8,0.1,2.183889236,0.2414701004,0.1988407061
5,HL,8,0.2,2.208072087,0.2188794898,0.2099313797
5,HL,8,0.3,2.232254939,0.1962888791,0.240897847
5,HL,8,0.4,2.256437791,0.1736982685,0.2668427251
5,HL,8,0.5,2.280620643,0.1511076578,0.2777228352
5,HL,8,0.6,2.304803494,0.1285170471,0.2674169647
5,HL,8,0.7,2.328986346,0.1059264365,0.2428414275
5,HL,8,0.8,2.353169198,0.08333582581,0.2135093346
5,HL,8,0.9,2.377352049,0.06074521515,0.2038130888
5,HL,8,1,2.401534901,0.03815460449,0.1786279268
5,HL,9,0,2.401534901,0.03815460449,0.1786279268
5,HL,9,0.1,2.420728219,0.06458231629,0.2076222141
5,HL,9,0.2,2.439921537,0.09101002809,0.2216066967
5,HL,9,0.3,2.459114855,0.1174377399,0.257747935
5,HL,9,0.4,2.478308173,0.1438654517,0.288028432
5,HL,9,0.5,2.497501492,0.1702931635,0.3007267049
5,HL,9,0.6,2.51669481,0.1967208753,0.2893239388
5,HL,9,0.7,2.535888128,0.2231485871,0.2621327274
5,HL,9,0.8,2.555081446,0.2495762989,0.2296787008
5,HL,9,0.9,2.574274764,0.2760040107,0.2160847232
5,HL,9,1,2.593468082,0.3024317225,0.1910847232
