level,leg,footfall_order,s,x,y,z
7,FL,0,0,0.1934,0.142,0.15
7,FL,0,0.1,0.259531013,0.12728319,0.175
7,FL,0,0.2,0.325662026,0.11256638,0.1808011766
7,FL,0,0.3,0.3917930389,0.09784957004,0.2067021659
7,FL,0,0.4,0.4579240519,0.08313276006,0.2284029949
7,FL,0,0.5,0.5240550649,0.06841595007,0.2375033425
7,FL,0,0.6,0.5901860779,0.05369914009,0.2287758767
7,FL,0,0.7,0.6563170909,0.0389823301,0.2079642277
7,FL,0,0.8,0.7224481038,0.02426552011,0.1831245176
7,FL,0,0.9,0.7885791168,0.009548710128,0.1799952851
7,FL,0,1,0.8547101298,-0.005168099858,0.1535854028
7,FL,1,0,0.8547101298,-0.005168099858,0.1535854028
7,FL,1,0.1,0.8654336136,-0.006638797693,0.1827519056
7,FL,1,0.2,0.8761570973,-0.008109495528,0.1832639628
7,FL,1,0.3,0.8868805811,-0.009580193364,0.2082209337
7,FL,1,0.4,0.8976040649,-0.0110508912,0.2291308282
7,FL,1,0.5,0.9083275486,-0.01252158903,0.2378994937
7,FL,1,0.6,0.9190510324,-0.01399228687,0.2295127008
7,FL,1,0.7,0.9297745162,-0.0154629847,0.2095134255
7,FL,1,0.8,0.940498,-0.01693368254,0.1856433227
7,FL,1,0.9,0.9512214837,-0.01840438037,0.1822572546
7,FL,1,1,0.9619449675,-0.01987507821,0.1572572546
7,FL,2,0,0.9619449675,-0.01987507821,0.1572572546
7,FL,2,0.1,0.9925584149,-0.02061228877,0.1822572546
7,FL,2,0.2,1.023171862,-0.02134949933,0.1941446457
7,FL,2,0.3,1.05378531,-0.02208670988,0.2251635882
7,FL,2,0.4,1.084398757,-0.02282392044,0.2511524319
7,FL,2,0.5,1.115012204,-0.023561131,0.2620509793
7,FL,2,0.6,1.145625652,-0.02429834156,0.2529701782
7,FL,2,0.7,1.176239099,-0.02503555212,0.2313159602
7,FL,2,0.8,1.206852546,-0.02577276267,0.2054706033
7,FL,2,0.9,1.237465994,-0.02650997323,0.1997355842
7,FL,2,1,1.268079441,-0.02724718379,0.1747355842
