level,leg,footfall_order,s,x,y,z
3,FL,0,0,0.1934,0.142,0.15
3,FL,0,0.1,0.2055954098,0.1404615357,0.175
3,FL,0,0.2,0.2177908196,0.1389230714,0.17816
3,FL,0,0.3,0.2299862293,0.1373846071,0.20184
3,FL,0,0.4,0.2421816391,0.1358461428,0.22168
3,FL,0,0.5,0.2543770489,0.1343076785,0.23
3,FL,0,0.6,0.2665724587,0.1327692143,0.22168
3,FL,0,0.7,0.2787678685,0.13123075,0.20184
3,FL,0,0.8,0.2909632782,0.1296922857,0.17816
3,FL,0,0.9,0.303158688,0.1281538214,0.175
3,FL,0,1,0.3153540978,0.1266153571,0.15
3,FL,1,0,0.3153540978,0.1266153571,0.15
3,FL,1,0.1,0.3457043365,0.1280298435,0.175
3,FL,1,0.2,0.3760545753,0.1294443299,0.17816
3,FL,1,0.3,0.4064048141,0.1308588163,0.20184
3,FL,1,0.4,0.4367550528,0.1322733027,0.22168
3,FL,1,0.5,0.4671052916,0.1336877891,0.23
3,FL,1,0.6,0.4974555303,0.1351022754,0.22168
3,FL,1,0.7,0.527805769,0.1365167618,0.20184
3,FL,1,0.8,0.5581560078,0.1379312482,0.17816
3,FL,1,0.9,0.5885062466,0.1393457346,0.175
3,FL,1,1,0.6188564853,0.140760221,0.15
3,FL,2,0,0.6188564853,0.140760221,0.15
3,FL,2,0.1,0.6424920212,0.1420595291,0.175
3,FL,2,0.2,0.6661275572,0.1433588371,0.1792399587
3,FL,2,0.3,0.6897630931,0.1446581452,0.2038281057
3,FL,2,0.4,0.7133986291,0.1459574533,0.2244289857
3,FL,2,0.5,0.737034165,0.1472567613,0.2330680644
3,FL,2,0.6,0.7606697009,0.1485560694,0.2247480644
3,FL,2,0.7,0.7843052369,0.1498553775,0.2049080644
3,FL,2,0.8,0.8079407728,0.1511546856,0.1812280644
3,FL,2,0.9,0.8315763088,0.1524539936,0.1613880644
3,FL,2,1,0.8552118447,0.1537533017,0.1530680644
3,FL,3,0,0.8552118447,0.1537533017,0.1530680644
3,FL,3,0.1,0.8762268229,0.1503350523,0.1613880644
3,FL,3,0.2,0.8972418012,0.1469168029,0.1812280644
3,FL,3,0.3,0.9182567794,0.1434985534,0.2049080644
3,FL,3,0.4,0.9392717576,0.140080304,0.2247480644
3,FL,3,0.5,0.9602867359,0.1366620546,0.2330680644
3,FL,3,0.6,0.9813017141,0.1332438052,0.2247480644
3,FL,3,0.7,1.002316692,0.1298255558,0.2049080644
3,FL,3,0.8,1.023331671,0.1264073063,0.1812280644
3,FL,3,0.9,1.044346649,0.1229890569,0.1780680644
3,FL,3,1,1.065361627,0.1195708075,0.1530680644
3,FL,4,0,1.065361627,0.1195708075,0.1530680644
3,FL,4,0.1,1.092101794,0.1228180948,0.1622698691
3,FL,4,0.2,1.118841961,0.126065382,0.1842126341
3,FL,4,0.3,1.145582129,0.1293126693,0.210402386
3,FL,4,0.4,1.172322296,0.1325599565,0.232345151
3,FL,4,0.5,1.199062463,0.1358072438,0.2415469557
3,FL,4,0.6,1.22580263,0.1390545311,0.2332269557
3,FL,4,0.7,1.252542797,0.1423018183,0.2133869557
3,FL,4,0.8,1.279282965,0.1455491056,0.1897069557
3,FL,4,0.9,1.306023132,0.1487963928,0.1865469557
3,FL,4,1,1.332763299,0.1520436801,0.1615469557
3,FL,5,0,1.332763299,0.1520436801,0.1615469557
3,FL,5,0.1,1.357267198,0.15203848,0.1699872301
3,FL,5,0.2,1.381771097,0.1520332799,0.1901140381
3,FL,5,0.3,1.406274996,0.1520280798,0.2141363575
3,FL,5,0.4,1.430778895,0.1520228797,0.2342631655
3,FL,5,0.5,1.455282794,0.1520176796,0.2427034399
3,FL,5,0.6,1.479786693,0.1520124795,0.2343834399
