cycle,leg,foot_x,foot_y,foot_z_solver,foot_z_snap,support_idx,naive_idx,nom_x,nom_y,solver_ok,init_snap
9,HL,2.2283871,0.04658333528,0.0426713679,0.1940209689,38,31,2.145716062,0.07610072662,1,1
9,FL,2.580329179,0.04,0.05288752187,0.1292794031,45,45,2.605835043,0.01500997461,1,1
10,HR,2.330038592,-0.2701685752,0.07787988929,0.1867289405,37,37,2.275997634,-0.1425073007,1,1
10,FR,2.802564971,-0.2700087385,0.0914599281,0.1895385884,51,44,2.706617001,-0.1626257082,1,1
10,HL,2.349489732,0.04,0.03821608219,0.1940209689,38,38,2.356615786,0.06465776732,1,1
10,FL,2.794120921,0.04,0.05410553923,0.1967794672,52,52,2.786625088,-0.0114614884,1,1
11,HR,2.540676252,-0.2745344973,0.09353249902,0.1070869778,44,44,2.442385762,-0.1433300101,1,1
11,FR,2.887542952,-0.2708385963,0.08252679395,0.1895385884,51,51,2.860949626,-0.1685048479,1,1
11,HL,2.545347262,0.04,0.05320889599,0.1292794031,45,45,2.510697121,0.06028239043,1,1
11,FL,2.896040602,0.04,0.05031278544,0.1967794672,52,52,2.959425088,-0.009816000694,1,1
12,HR,2.69116254,-0.1746498443,0.05477904974,0,-2,44,2.629387321,-0.1449687569,1,1
12,FR,3.136413814,-0.2702533669,0.09556297657,0.1552078277,58,58,3.06529539,-0.1601790613,1,1
12,HL,2.823807507,0.05972066608,0.04459776699,0.1967794672,52,52,2.736081891,0.08872289958,1,1
12,FL,3.175983676,0.04,0.04391623031,0.1271652768,59,59,3.251025088,0.006706979115,1,1
13,HR,2.915291512,-0.2489607136,0.05931534927,0.1895385884,51,51,2.922288888,-0.1452848649,1,1
13,FR,3.407792004,-0.2700859937,0.08661242817,0.1373034864,65,65,3.360434789,-0.1609192207,1,1
13,HL,3.087398309,0.05630742843,0.03302392617,0.1271652768,59,59,3.023577597,0.08458847088,1,1
13,FL,3.435151978,0.04,0.05671518273,0.1524970442,66,66,3.467025088,0.03030401956,1,1
14,HR,3.176133562,-0.2537301381,0.06485644296,0.1552078277,58,58,3.139757114,-0.1423744666,1,1
14,FR,3.67016963,-0.2726701233,0.08538783498,0.1253642524,72,72,3.585593555,-0.15979628,1,1
14,HL,3.341369903,0.04406935927,0.03244095474,0.1524970442,66,59,3.263687215,0.07308553991,1,1
14,FL,3.697672007,0.04,0.05826385666,0.1446135513,73,73,3.726225088,0.004653941555,1,1
15,HR,3.442609298,-0.2688555003,0.07029616749,0.1373034864,65,65,3.397636344,-0.1426548897,1,1
15,FR,3.923138748,-0.2691105291,0.08356784153,0.1710528403,79,72,3.82749558,-0.1618242428,1,1
15,HL,3.46821413,0.04,0.0334546694,0.1524970442,66,66,3.474064327,0.06549256674,1,1
15,FL,3.904516482,0.04,0.03258173224,0.1204923687,80,80,3.899072423,-0.01110566824,1,1
16,HR,3.687936797,-0.2665158434,0.09542693749,0.1253642524,72,72,3.5523937,-0.1554888076,1,0
16,FR,4.044503509,-0.2680146503,0.04644050191,0,-2,79,3.98861659,-0.1907520315,1,0
16,HL,3.695076694,0.04,0.06307262788,0.1446135513,73,73,3.663069147,0.04979489261,1,0
16,FL,4.06973847,0.04,0.01545553706,0,-2,80,4.115072423,0.005947627537,1,0
