level,leg,footfall_order,s,x,y,z
0,FL,0,0,0.1934,0.142,0.15
0,FL,0,0.1,0.2055954098,0.1404615357,0.175
0,FL,0,0.2,0.2177908196,0.1389230714,0.17816
0,FL,0,0.3,0.2299862293,0.1373846071,0.20184
0,FL,0,0.4,0.2421816391,0.1358461428,0.22168
0,FL,0,0.5,0.2543770489,0.1343076785,0.23
0,FL,0,0.6,0.2665724587,0.1327692143,0.22168
0,FL,0,0.7,0.2787678685,0.13123075,0.20184
0,FL,0,0.8,0.2909632782,0.1296922857,0.17816
0,FL,0,0.9,0.303158688,0.1281538214,0.175
0,FL,0,1,0.3153540978,0.1266153571,0.15
0,FL,1,0,0.3153540978,0.1266153571,0.15
0,FL,1,0.1,0.3456991972,0.1280297092,0.175
0,FL,1,0.2,0.3760442966,0.1294440612,0.17816
0,FL,1,0.3,0.4063893959,0.1308584133,0.20184
0,FL,1,0.4,0.4367344953,0.1322727654,0.22168
0,FL,1,0.5,0.4670795947,0.1336871175,0.23
0,FL,1,0.6,0.4974246941,0.1351014695,0.22168
0,FL,1,0.7,0.5277697935,0.1365158216,0.20184
0,FL,1,0.8,0.5581148928,0.1379301737,0.17816
0,FL,1,0.9,0.5884599922,0.1393445257,0.175
0,FL,1,1,0.6188050916,0.1407588778,0.15
0,FL,2,0,0.6188050916,0.1407588778,0.15
0,FL,2,0.1,0.6427980248,0.140767258,0.175
0,FL,2,0.2,0.666790958,0.1407756382,0.17816
0,FL,2,0.3,0.6907838911,0.1407840184,0.20184
0,FL,2,0.4,0.7147768243,0.1407923986,0.22168
0,FL,2,0.5,0.7387697575,0.1408007788,0.23
0,FL,2,0.6,0.7627626907,0.1408091591,0.22168
0,FL,2,0.7,0.7867556239,0.1408175393,0.20184
0,FL,2,0.8,0.810748557,0.1408259195,0.17816
0,FL,2,0.9,0.8347414902,0.1408342997,0.175
0,FL,2,1,0.8587344234,0.1408426799,0.15
0,FL,3,0,0.8587344234,0.1408426799,0.15
0,FL,3,0.1,0.8826357483,0.1407738979,0.175
0,FL,3,0.2,0.9065370731,0.140705116,0.17816
0,FL,3,0.3,0.930438398,0.140636334,0.20184
0,FL,3,0.4,0.9543397228,0.140567552,0.22168
0,FL,3,0.5,0.9782410477,0.14049877,0.23
0,FL,3,0.6,1.002142373,0.1404299881,0.22168
0,FL,3,0.7,1.026043697,0.1403612061,0.20184
0,FL,3,0.8,1.049945022,0.1402924241,0.17816
0,FL,3,0.9,1.073846347,0.1402236422,0.175
0,FL,3,1,1.097747672,0.1401548602,0.15
0,FL,4,0,1.097747672,0.1401548602,0.15
0,FL,4,0.1,1.121743113,0.140255114,0.175
0,FL,4,0.2,1.145738554,0.1403553679,0.17816
0,FL,4,0.3,1.169733994,0.1404556217,0.20184
0,FL,4,0.4,1.193729435,0.1405558755,0.22168
0,FL,4,0.5,1.217724876,0.1406561293,0.23
0,FL,4,0.6,1.241720317,0.1407563832,0.22168
0,FL,4,0.7,1.265715758,0.140856637,0.20184
0,FL,4,0.8,1.289711198,0.1409568908,0.17816
0,FL,4,0.9,1.313706639,0.1410571447,0.175
0,FL,4,1,1.33770208,0.1411573985,0.15
0,FL,5,0,1.33770208,0.1411573985,0.15
0,FL,5,0.1,1.359992609,0.1411079398,0.175
0,FL,5,0.2,1.382283138,0.1410584812,0.17816
0,FL,5,0.3,1.404573667,0.1410090225,0.20184
0,FL,5,0.4,1.426864196,0.1409595639,0.22168
0,FL,5,0.5,1.449154725,0.1409101052,0.23
0,FL,5,0.6,1.471445253,0.1408606465,0.22168
0,FL,5,0.7,1.493735782,0.1408111879,0.20184
0,FL,5,0.8,1.516026311,0.1407617292,0.17816
0,FL,5,0.9,1.53831684,0.1407122706,0.175
0,FL,5,1,1.560607369,0.1406628119,0.15
0,FL,6,0,1.560607369,0.1406628119,0.15
0,FL,6,0.1,1.585894444,0.1406891602,0.175
0,FL,6,0.2,1.61118152,0.1407155084,0.17816
0,FL,6,0.3,1.636468595,0.1407418567,0.20184
0,FL,6,0.4,1.66175567,0.1407682049,0.22168
0,FL,6,0.5,1.687042745,0.1407945532,0.23
0,FL,6,0.6,1.712329821,0.1408209015,0.22168
0,FL,6,0.7,1.737616896,0.1408472497,0.20184
0,FL,6,0.8,1.762903971,0.140873598,0.17816
0,FL,6,0.9,1.788191047,0.1408999462,0.175
0,FL,6,1,1.813478122,0.1409262945,0.15
0,FL,7,0,1.813478122,0.1409262945,0.15
0,FL,7,0.1,1.837472355,0.1408678019,0.175
0,FL,7,0.2,1.861466589,0.1408093094,0.17816
0,FL,7,0.3,1.885460822,0.1407508168,0.20184
0,FL,7,0.4,1.909455056,0.1406923243,0.22168
0,FL,7,0.5,1.933449289,0.1406338317,0.23
0,FL,7,0.6,1.957443522,0.1405753391,0.22168
0,FL,7,0.7,1.981437756,0.1405168466,0.20184
0,FL,7,0.8,2.005431989,0.140458354,0.17816
0,FL,7,0.9,2.029426223,0.1403998615,0.175
0,FL,7,1,2.053420456,0.1403413689,0.15
0,FL,8,0,2.053420456,0.1403413689,0.15
0,FL,8,0.1,2.077425949,0.140335536,0.175
0,FL,8,0.2,2.101431442,0.140329703,0.17816
0,FL,8,0.3,2.125436934,0.1403238701,0.20184
0,FL,8,0.4,2.149442427,0.1403180371,0.22168
0,FL,8,0.5,2.17344792,0.1403122042,0.23
0,FL,8,0.6,2.197453413,0.1403063713,0.22168
0,FL,8,0.7,2.221458906,0.1403005383,0.20184
0,FL,8,0.8,2.245464398,0.1402947054,0.17816
0,FL,8,0.9,2.269469891,0.1402888724,0.175
0,FL,8,1,2.293475384,0.1402830395,0.15
0,FL,9,0,2.293475384,0.1402830395,0.15
0,FL,9,0.1,2.317475202,0.1403603055,0.175
0,FL,9,0.2,2.341475021,0.1404375715,0.17816
0,FL,9,0.3,2.365474839,0.1405148375,0.20184
0,FL,9,0.4,2.389474657,0.1405921035,0.22168
0,FL,9,0.5,2.413474476,0.1406693695,0.23
0,FL,9,0.6,2.437474294,0.1407466354,0.22168
0,FL,9,0.7,2.461474112,0.1408239014,0.20184
0,FL,9,0.8,2.48547393,0.1409011674,0.17816
0,FL,9,0.9,2.509473749,0.1409784334,0.175
0,FL,9,1,2.533473567,0.1410556994,0.15
0,FL,10,0,2.533473567,0.1410556994,0.15
0,FL,10,0.1,2.557218814,0.1409271392,0.175
0,FL,10,0.2,2.58096406,0.1407985789,0.17816
0,FL,10,0.3,2.604709307,0.1406700187,0.20184
0,FL,10,0.4,2.628454554,0.1405414584,0.22168
0,FL,10,0.5,2.652199801,0.1404128982,0.23
0,FL,10,0.6,2.675945047,0.140284338,0.22168
0,FL,10,0.7,2.699690294,0.1401557777,0.20184
0,FL,10,0.8,2.723435541,0.1400272175,0.17816
0,FL,10,0.9,2.747180787,0.1398986572,0.175
0,FL,10,1,2.770926034,0.139770097,0.15
0,FL,11,0,2.770926034,0.139770097,0.15
0,FL,11,0.1,2.794805056,0.1397533772,0.175
0,FL,11,0.2,2.818684079,0.1397366574,0.17816
0,FL,11,0.3,2.842563102,0.1397199376,0.20184
0,FL,11,0.4,2.866442124,0.1397032178,0.22168
0,FL,11,0.5,2.890321146,0.139686498,0.23
0,FL,11,0.6,2.914200169,0.1396697782,0.22168
0,FL,11,0.7,2.938079191,0.1396530584,0.20184
0,FL,11,0.8,2.961958214,0.1396363386,0.17816
0,FL,11,0.9,2.985837237,0.1396196188,0.175
0,FL,11,1,3.009716259,0.139602899,0.15
0,FL,12,0,3.009716259,0.139602899,0.15
0,FL,12,0.1,3.033718944,0.1394528046,0.175
0,FL,12,0.2,3.057721629,0.1393027102,0.17816
0,FL,12,0.3,3.081724313,0.1391526158,0.20184
0,FL,12,0.4,3.105726998,0.1390025214,0.22168
0,FL,12,0.5,3.129729683,0.138852427,0.23
0,FL,12,0.6,3.153732368,0.1387023326,0.22168
0,FL,12,0.7,3.177735053,0.1385522382,0.20184
0,FL,12,0.8,3.201737737,0.1384021438,0.17816
0,FL,12,0.9,3.225740422,0.1382520494,0.175
