# D1 OCS2 DTC reference | source=ocs2_rollout primary=fk stair_rise=0.05 lane_y=-3.6 comH=0.5
# frames: world=MuJoCo(x fwd,z up); rel=yaw-only base (Rz(-yaw)*(foot-base), z=foot_z-base_z)
# primary foothold = OCS2 FK foot (dynamically feasible) if primary=fk; region_*=terrain-snap sanity; st=stance valid=region_valid
base_x,base_y,base_z,base_pitch,base_yaw,FL_wx,FL_wy,FL_wz,FL_rx,FL_ry,FL_rz,FL_fkx,FL_fky,FL_fkz,FL_regx,FL_regy,FL_regz,FL_st,FL_valid,FR_wx,FR_wy,FR_wz,FR_rx,FR_ry,FR_rz,FR_fkx,FR_fky,FR_fkz,FR_regx,FR_regy,FR_regz,FR_st,FR_valid,HL_wx,HL_wy,HL_wz,HL_rx,HL_ry,HL_rz,HL_fkx,HL_fky,HL_fkz,HL_regx,HL_regy,HL_regz,HL_st,HL_valid,HR_wx,HR_wy,HR_wz,HR_rx,HR_ry,HR_rz,HR_fkx,HR_fky,HR_fkz,HR_regx,HR_regy,HR_regz,HR_st,HR_valid
0.7311,-3.6010,0.5330,0.0116,0.0038,1.0629,-3.4498,0.0120,0.3324,0.1499,-0.5210,1.0629,-3.4498,0.0120,1.1240,-3.4620,0.0000,1,1,1.0889,-3.7653,0.0944,0.3572,-0.1657,-0.4386,1.0889,-3.7653,0.0944,1.2080,-3.7370,0.0000,0,1,0.5066,-3.4438,0.0910,-0.2239,0.1581,-0.4420,0.5066,-3.4438,0.0910,0.6484,-3.4642,0.0000,0,1,0.4880,-3.7431,0.0206,-0.2436,-0.1412,-0.5124,0.4880,-3.7431,0.0206,0.5664,-3.7392,0.0000,1,1
0.7349,-3.6009,0.5329,0.0110,0.0039,1.0629,-3.4498,0.0120,0.3286,0.1498,-0.5209,1.0629,-3.4498,0.0120,1.1257,-3.4619,0.0000,1,1,1.0969,-3.7646,0.0910,0.3614,-0.1651,-0.4419,1.0969,-3.7646,0.0910,1.2118,-3.7369,0.0000,0,1,0.5137,-3.4441,0.0875,-0.2206,0.1577,-0.4454,0.5137,-3.4441,0.0875,0.6522,-3.4641,0.0000,0,1,0.4880,-3.7431,0.0206,-0.2475,-0.1412,-0.5123,0.4880,-3.7431,0.0206,0.5682,-3.7391,0.0000,1,1
0.7387,-3.6007,0.5326,0.0109,0.0038,1.0630,-3.4498,0.0120,0.3249,0.1497,-0.5206,1.0630,-3.4498,0.0120,1.1275,-3.4618,0.0000,1,1,1.1046,-3.7635,0.0835,0.3653,-0.1642,-0.4491,1.1046,-3.7635,0.0835,1.2156,-3.7368,0.0000,0,1,0.5203,-3.4446,0.0800,-0.2178,0.1569,-0.4526,0.5203,-3.4446,0.0800,0.6559,-3.4639,0.0000,0,1,0.4880,-3.7431,0.0205,-0.2512,-0.1414,-0.5121,0.4880,-3.7431,0.0205,0.5700,-3.7389,0.0000,1,1
0.7425,-3.6006,0.5322,0.0112,0.0036,1.0630,-3.4498,0.0120,0.3210,0.1496,-0.5202,1.0630,-3.4498,0.0120,1.1294,-3.4617,0.0000,1,1,1.1118,-3.7619,0.0731,0.3687,-0.1626,-0.4591,1.1118,-3.7619,0.0731,1.2194,-3.7367,0.0000,0,1,0.5270,-3.4456,0.0696,-0.2149,0.1558,-0.4626,0.5270,-3.4456,0.0696,0.6598,-3.4637,0.0000,0,1,0.4881,-3.7431,0.0205,-0.2549,-0.1416,-0.5117,0.4881,-3.7431,0.0205,0.5718,-3.7387,0.0000,1,1
0.7463,-3.6004,0.5317,0.0120,0.0033,1.0631,-3.4498,0.0121,0.3173,0.1496,-0.5196,1.0631,-3.4498,0.0121,1.1312,-3.4617,0.0000,1,1,1.1184,-3.7600,0.0610,0.3716,-0.1608,-0.4707,1.1184,-3.7600,0.0610,1.2231,-3.7367,0.0000,0,1,0.5330,-3.4470,0.0593,-0.2128,0.1541,-0.4724,0.5330,-3.4470,0.0593,0.6636,-3.4635,0.0000,0,1,0.4882,-3.7431,0.0205,-0.2586,-0.1418,-0.5112,0.4882,-3.7431,0.0205,0.5735,-3.7385,0.0000,1,1
0.7502,-3.6002,0.5313,0.0131,0.0029,1.0632,-3.4499,0.0121,0.3134,0.1494,-0.5192,1.0632,-3.4499,0.0121,1.1332,-3.4616,0.0000,1,1,1.1246,-3.7578,0.0483,0.3739,-0.1587,-0.4830,1.1246,-3.7578,0.0483,1.2270,-3.7366,0.0000,0,1,0.5377,-3.4489,0.0489,-0.2121,0.1519,-0.4824,0.5377,-3.4489,0.0489,0.6676,-3.4632,0.0000,0,1,0.4883,-3.7431,0.0205,-0.2623,-0.1421,-0.5108,0.4883,-3.7431,0.0205,0.5754,-3.7382,0.0000,1,1
0.7543,-3.6000,0.5309,0.0144,0.0024,1.0633,-3.4499,0.0122,0.3094,0.1494,-0.5187,1.0633,-3.4499,0.0122,1.1353,-3.4616,0.0000,1,1,1.1306,-3.7556,0.0362,0.3759,-0.1565,-0.4947,1.1306,-3.7556,0.0362,1.2310,-3.7366,0.0000,0,1,0.5429,-3.4511,0.0390,-0.2110,0.1494,-0.4919,0.5429,-3.4511,0.0390,0.6717,-3.4630,0.0000,0,1,0.4884,-3.7431,0.0205,-0.2662,-0.1425,-0.5104,0.4884,-3.7431,0.0205,0.5774,-3.7380,0.0000,1,1
0.7584,-3.5998,0.5306,0.0157,0.0018,1.0634,-3.4499,0.0123,0.3053,0.1494,-0.5183,1.0634,-3.4499,0.0123,1.1376,-3.4616,0.0000,1,1,1.1374,-3.7535,0.0256,0.3787,-0.1544,-0.5050,1.1374,-3.7535,0.0256,1.2351,-3.7366,0.0000,0,1,0.5485,-3.4537,0.0295,-0.2096,0.1465,-0.5011,0.5485,-3.4537,0.0295,0.6760,-3.4626,0.0000,0,1,0.4885,-3.7432,0.0205,-0.2702,-0.1429,-0.5101,0.4885,-3.7432,0.0205,0.5795,-3.7376,0.0000,1,1
0.7628,-3.5996,0.5305,0.0172,0.0012,1.0635,-3.4500,0.0124,0.3009,0.1492,-0.5181,1.0635,-3.4500,0.0124,1.1400,-3.4616,0.0000,1,1,1.1514,-3.7521,0.0175,0.3884,-0.1530,-0.5130,1.1514,-3.7521,0.0175,1.2394,-3.7366,0.0000,0,1,0.5541,-3.4575,0.0216,-0.2085,0.1424,-0.5089,0.5541,-3.4575,0.0216,0.6804,-3.4623,0.0000,0,1,0.4885,-3.7432,0.0206,-0.2745,-0.1433,-0.5099,0.4885,-3.7432,0.0206,0.5818,-3.7373,0.0000,1,1
0.7674,-3.5993,0.5306,0.0193,0.0007,1.0693,-3.4492,0.0155,0.3020,0.1499,-0.5151,1.0693,-3.4492,0.0155,1.2437,-3.4616,0.0000,0,1,1.1695,-3.7526,0.0179,0.4020,-0.1536,-0.5127,1.1695,-3.7526,0.0179,1.1779,-3.7366,0.0000,1,1,0.5570,-3.4613,0.0191,-0.2103,0.1381,-0.5115,0.5570,-3.4613,0.0191,0.6191,-3.4619,0.0000,1,1,0.4931,-3.7445,0.0242,-0.2744,-0.1450,-0.5064,0.4931,-3.7445,0.0242,0.6853,-3.7369,0.0000,0,1
0.7720,-3.5991,0.5308,0.0199,0.0002,1.0829,-3.4472,0.0218,0.3109,0.1518,-0.5090,1.0829,-3.4472,0.0218,1.2484,-3.4615,0.0000,0,1,1.1710,-3.7526,0.0150,0.3990,-0.1536,-0.5158,1.1710,-3.7526,0.0150,1.1804,-3.7365,0.0000,1,1,0.5574,-3.4613,0.0187,-0.2146,0.1378,-0.5121,0.5574,-3.4613,0.0187,0.6218,-3.4617,0.0000,1,1,0.5048,-3.7480,0.0301,-0.2672,-0.1488,-0.5007,0.5048,-3.7480,0.0301,0.6898,-3.7367,0.0000,0,1
0.7766,-3.5990,0.5311,0.0193,-0.0002,1.0961,-3.4450,0.0313,0.3195,0.1541,-0.4998,1.0961,-3.4450,0.0313,1.2530,-3.4615,0.0000,0,1,1.1710,-3.7526,0.0150,0.3944,-0.1535,-0.5161,1.1710,-3.7526,0.0150,1.1830,-3.7365,0.0000,1,1,0.5575,-3.4612,0.0185,-0.2191,0.1378,-0.5126,0.5575,-3.4612,0.0185,0.6244,-3.4614,0.0000,1,1,0.5157,-3.7507,0.0363,-0.2609,-0.1518,-0.4948,0.5157,-3.7507,0.0363,0.6944,-3.7364,0.0000,0,1
0.7811,-3.5989,0.5315,0.0178,-0.0006,1.1088,-3.4427,0.0433,0.3276,0.1564,-0.4882,1.1088,-3.4427,0.0433,1.2576,-3.4616,0.0000,0,1,1.1709,-3.7526,0.0149,0.3899,-0.1535,-0.5166,1.1709,-3.7526,0.0149,1.1854,-3.7366,0.0000,1,1,0.5575,-3.4613,0.0184,-0.2237,0.1375,-0.5131,0.5575,-3.4613,0.0184,0.6270,-3.4612,0.0000,1,1,0.5269,-3.7528,0.0425,-0.2541,-0.1541,-0.4890,0.5269,-3.7528,0.0425,0.6988,-3.7362,0.0000,0,1
0.7855,-3.5988,0.5318,0.0159,-0.0009,1.1206,-3.4406,0.0564,0.3350,0.1585,-0.4754,1.1206,-3.4406,0.0564,1.2620,-3.4616,0.0000,0,1,1.1709,-3.7526,0.0149,0.3855,-0.1535,-0.5169,1.1709,-3.7526,0.0149,1.1877,-3.7366,0.0000,1,1,0.5575,-3.4613,0.0184,-0.2281,0.1373,-0.5134,0.5575,-3.4613,0.0184,0.6294,-3.4611,0.0000,1,1,0.5376,-3.7544,0.0536,-0.2478,-0.1558,-0.4782,0.5376,-3.7544,0.0536,0.7031,-3.7361,0.0000,0,1
0.7898,-3.5988,0.5320,0.0138,-0.0012,1.1315,-3.4391,0.0691,0.3415,0.1601,-0.4629,1.1315,-3.4391,0.0691,1.2663,-3.4617,0.0000,0,1,1.1708,-3.7527,0.0148,0.3812,-0.1534,-0.5172,1.1708,-3.7527,0.0148,1.1900,-3.7367,0.0000,1,1,0.5574,-3.4614,0.0184,-0.2326,0.1371,-0.5136,0.5574,-3.4614,0.0184,0.6317,-3.4611,0.0000,1,1,0.5478,-3.7558,0.0627,-0.2418,-0.1573,-0.4693,0.5478,-3.7558,0.0627,0.7074,-3.7361,0.0000,0,1
0.7940,-3.5988,0.5322,0.0119,-0.0015,1.1415,-3.4383,0.0802,0.3473,0.1610,-0.4520,1.1415,-3.4383,0.0802,1.2706,-3.4619,0.0000,0,1,1.1708,-3.7528,0.0148,0.3770,-0.1534,-0.5174,1.1708,-3.7528,0.0148,1.1921,-3.7369,0.0000,1,1,0.5574,-3.4614,0.0184,-0.2368,0.1370,-0.5138,0.5574,-3.4614,0.0184,0.6340,-3.4610,0.0000,1,1,0.5571,-3.7570,0.0728,-0.2367,-0.1586,-0.4594,0.5571,-3.7570,0.0728,0.7115,-3.7360,0.0000,0,1
0.7981,-3.5989,0.5323,0.0102,-0.0018,1.1511,-3.4381,0.0883,0.3527,0.1614,-0.4440,1.1511,-3.4381,0.0883,1.2747,-3.4621,0.0000,0,1,1.1708,-3.7528,0.0148,0.3730,-0.1532,-0.5175,1.1708,-3.7528,0.0148,1.1942,-3.7371,0.0000,1,1,0.5574,-3.4614,0.0184,-0.2409,0.1371,-0.5139,0.5574,-3.4614,0.0184,0.6361,-3.4611,0.0000,1,1,0.5656,-3.7577,0.0807,-0.2322,-0.1592,-0.4516,0.5656,-3.7577,0.0807,0.7156,-3.7361,0.0000,0,1
0.8021,-3.5991,0.5322,0.0089,-0.0021,1.1608,-3.4385,0.0923,0.3584,0.1614,-0.4399,1.1608,-3.4385,0.0923,1.2788,-3.4624,0.0000,0,1,1.1709,-3.7528,0.0148,0.3691,-0.1529,-0.5174,1.1709,-3.7528,0.0148,1.1962,-3.7374,0.0000,1,1,0.5574,-3.4614,0.0183,-0.2450,0.1372,-0.5139,0.5574,-3.4614,0.0183,0.6382,-3.4612,0.0000,1,1,0.5731,-3.7581,0.0846,-0.2287,-0.1595,-0.4476,0.5731,-3.7581,0.0846,0.7196,-3.7362,0.0000,0,1
0.8061,-3.5993,0.5320,0.0080,-0.0024,1.1709,-3.4395,0.0912,0.3644,0.1607,-0.4408,1.1709,-3.4395,0.0912,1.2829,-3.4627,0.0000,0,1,1.1709,-3.7528,0.0148,0.3652,-0.1526,-0.5172,1.1709,-3.7528,0.0148,1.1982,-3.7377,0.0000,1,1,0.5574,-3.4614,0.0183,-0.2490,0.1373,-0.5137,0.5574,-3.4614,0.0183,0.6403,-3.4614,0.0000,1,1,0.5799,-3.7581,0.0835,-0.2258,-0.1593,-0.4485,0.5799,-3.7581,0.0835,0.7236,-3.7364,0.0000,0,1
0.8102,-3.5996,0.5315,0.0073,-0.0027,1.1810,-3.4410,0.0855,0.3704,0.1596,-0.4460,1.1810,-3.4410,0.0855,1.2869,-3.4631,0.0000,0,1,1.1709,-3.7528,0.0149,0.3611,-0.1522,-0.5166,1.1709,-3.7528,0.0149,1.2002,-3.7381,0.0000,1,1,0.5575,-3.4614,0.0183,-0.2531,0.1375,-0.5132,0.5575,-3.4614,0.0183,0.6423,-3.4616,0.0000,1,1,0.5865,-3.7578,0.0777,-0.2233,-0.1588,-0.4538,0.5865,-3.7578,0.0777,0.7276,-3.7366,0.0000,0,1
0.8142,-3.6000,0.5310,0.0070,-0.0029,1.1908,-3.4428,0.0765,0.3761,0.1583,-0.4545,1.1908,-3.4428,0.0765,1.2910,-3.4636,0.0000,0,1,1.1710,-3.7528,0.0149,0.3572,-0.1518,-0.5161,1.1710,-3.7528,0.0149,1.2022,-3.7386,0.0000,1,1,0.5575,-3.4614,0.0183,-0.2571,0.1379,-0.5127,0.5575,-3.4614,0.0183,0.6444,-3.4619,0.0000,1,1,0.5922,-3.7573,0.0687,-0.2215,-0.1579,-0.4623,0.5922,-3.7573,0.0687,0.7316,-3.7369,0.0000,0,1
0.8183,-3.6004,0.5305,0.0069,-0.0032,1.2033,-3.4451,0.0656,0.3845,0.1565,-0.4649,1.2033,-3.4451,0.0656,1.2951,-3.4641,0.0000,0,1,1.1710,-3.7528,0.0149,0.3532,-0.1513,-0.5156,1.1710,-3.7528,0.0149,1.2042,-3.7391,0.0000,1,1,0.5576,-3.4614,0.0183,-0.2611,0.1382,-0.5122,0.5576,-3.4614,0.0183,0.6465,-3.4623,0.0000,1,1,0.5981,-3.7566,0.0589,-0.2197,-0.1569,-0.4716,0.5981,-3.7566,0.0589,0.7356,-3.7373,0.0000,0,1
0.8224,-3.6008,0.5299,0.0071,-0.0035,1.2116,-3.4477,0.0547,0.3887,0.1545,-0.4752,1.2116,-3.4477,0.0547,1.2993,-3.4647,0.0000,0,1,1.1711,-3.7528,0.0150,0.3492,-0.1508,-0.5149,1.1711,-3.7528,0.0150,1.2063,-3.7397,0.0000,1,1,0.5576,-3.4614,0.0183,-0.2653,0.1385,-0.5116,0.5576,-3.4614,0.0183,0.6487,-3.4627,0.0000,1,1,0.6026,-3.7553,0.0499,-0.2193,-0.1553,-0.4800,0.6026,-3.7553,0.0499,0.7397,-3.7377,0.0000,0,1
0.8267,-3.6013,0.5294,0.0073,-0.0039,1.2247,-3.4506,0.0448,0.3974,0.1523,-0.4846,1.2247,-3.4506,0.0448,1.3036,-3.4653,0.0000,0,1,1.1711,-3.7527,0.0150,0.3450,-0.1501,-0.5144,1.1711,-3.7527,0.0150,1.2085,-3.7403,0.0000,1,1,0.5577,-3.4614,0.0183,-0.2695,0.1388,-0.5111,0.5577,-3.4614,0.0183,0.6510,-3.4631,0.0000,1,1,0.6081,-3.7538,0.0415,-0.2180,-0.1534,-0.4879,0.6081,-3.7538,0.0415,0.7439,-3.7381,0.0000,0,1
0.8311,-3.6019,0.5289,0.0076,-0.0043,1.2372,-3.4538,0.0350,0.4055,0.1498,-0.4939,1.2372,-3.4538,0.0350,1.3081,-3.4660,0.0000,0,1,1.1712,-3.7527,0.0151,0.3407,-0.1493,-0.5138,1.1712,-3.7527,0.0151,1.2109,-3.7410,0.0000,1,1,0.5577,-3.4614,0.0183,-0.2740,0.1393,-0.5106,0.5577,-3.4614,0.0183,0.6535,-3.4636,0.0000,1,1,0.6139,-3.7514,0.0320,-0.2166,-0.1504,-0.4969,0.6139,-3.7514,0.0320,0.7483,-3.7386,0.0000,0,1
0.8357,-3.6024,0.5287,0.0082,-0.0045,1.2519,-3.4564,0.0266,0.4155,0.1479,-0.5021,1.2519,-3.4564,0.0266,1.3127,-3.4667,0.0000,0,1,1.1711,-3.7526,0.0150,0.3361,-0.1487,-0.5137,1.1711,-3.7526,0.0150,1.2134,-3.7416,0.0000,1,1,0.5577,-3.4613,0.0184,-0.2786,0.1398,-0.5103,0.5577,-3.4613,0.0184,0.6561,-3.4641,0.0000,1,1,0.6209,-3.7482,0.0239,-0.2141,-0.1468,-0.5048,0.6209,-3.7482,0.0239,0.7528,-3.7391,0.0000,0,1
0.8441,-3.6035,0.5287,0.0106,-0.0047,1.2729,-3.4576,0.0207,0.4281,0.1479,-0.5080,1.2729,-3.4576,0.0207,1.2775,-3.5073,0.0000,0,1,1.1782,-3.7528,0.0173,0.3348,-0.1477,-0.5114,1.1782,-3.7528,0.0173,1.2162,-3.7423,0.0000,1,1,0.5652,-3.4588,0.0206,-0.2796,0.1434,-0.5081,0.5652,-3.4588,0.0206,0.6589,-3.4647,0.0000,1,1,0.6330,-3.7431,0.0174,-0.2104,-0.1406,-0.5113,0.6330,-3.7431,0.0174,0.7576,-3.7397,0.0000,0,1
0.8456,-3.6037,0.5287,0.0108,-0.0052,1.2728,-3.4572,0.0203,0.4264,0.1487,-0.5084,1.2728,-3.4572,0.0203,1.2554,-3.4681,0.0000,1,1,1.1812,-3.7531,0.0202,0.3364,-0.1477,-0.5085,1.1812,-3.7531,0.0202,1.2810,-3.7831,0.0000,0,1,0.5690,-3.4570,0.0240,-0.2774,0.1453,-0.5047,0.5690,-3.4570,0.0240,0.7638,-3.4653,0.0000,0,1,0.6325,-3.7428,0.0178,-0.2124,-0.1402,-0.5109,0.6325,-3.7428,0.0178,0.6954,-3.7403,0.0000,1,1
0.8500,-3.6043,0.5289,0.0108,-0.0058,1.2725,-3.4567,0.0202,0.4216,0.1500,-0.5087,1.2725,-3.4567,0.0202,1.2582,-3.4689,0.0000,1,1,1.1910,-3.7553,0.0281,0.3419,-0.1490,-0.5008,1.1910,-3.7553,0.0281,1.2856,-3.7839,0.0000,0,1,0.5799,-3.4536,0.0323,-0.2710,0.1491,-0.4966,0.5799,-3.4536,0.0323,0.7686,-3.4657,0.0000,0,1,0.6329,-3.7424,0.0168,-0.2163,-0.1394,-0.5121,0.6329,-3.7424,0.0168,0.6980,-3.7407,0.0000,1,1
0.8546,-3.6047,0.5292,0.0099,-0.0063,1.2724,-3.4566,0.0201,0.4169,0.1507,-0.5091,1.2724,-3.4566,0.0201,1.2609,-3.4696,0.0000,1,1,1.2015,-3.7581,0.0387,0.3479,-0.1512,-0.4905,1.2015,-3.7581,0.0387,1.2901,-3.7846,0.0000,0,1,0.5910,-3.4511,0.0419,-0.2646,0.1519,-0.4873,0.5910,-3.4511,0.0419,0.7733,-3.4661,0.0000,0,1,0.6329,-3.7423,0.0167,-0.2208,-0.1390,-0.5125,0.6329,-3.7423,0.0167,0.7005,-3.7411,0.0000,1,1
0.8591,-3.6051,0.5295,0.0085,-0.0067,1.2722,-3.4564,0.0200,0.4121,0.1515,-0.5095,1.2722,-3.4564,0.0200,1.2634,-3.4701,0.0000,1,1,1.2113,-3.7608,0.0516,0.3532,-0.1533,-0.4779,1.2113,-3.7608,0.0516,1.2946,-3.7851,0.0000,0,1,0.6030,-3.4485,0.0513,-0.2571,0.1549,-0.4782,0.6030,-3.4485,0.0513,0.7778,-3.4664,0.0000,0,1,0.6327,-3.7421,0.0167,-0.2255,-0.1385,-0.5128,0.6327,-3.7421,0.0167,0.7030,-3.7414,0.0000,1,1
0.8635,-3.6054,0.5299,0.0067,-0.0070,1.2722,-3.4564,0.0200,0.4076,0.1519,-0.5099,1.2722,-3.4564,0.0200,1.2658,-3.4705,0.0000,1,1,1.2203,-3.7631,0.0647,0.3579,-0.1552,-0.4652,1.2203,-3.7631,0.0647,1.2989,-3.7855,0.0000,0,1,0.6141,-3.4464,0.0600,-0.2505,0.1573,-0.4699,0.6141,-3.4464,0.0600,0.7822,-3.4666,0.0000,0,1,0.6327,-3.7421,0.0167,-0.2298,-0.1383,-0.5132,0.6327,-3.7421,0.0167,0.7053,-3.7416,0.0000,1,1
0.8677,-3.6055,0.5302,0.0050,-0.0072,1.2722,-3.4564,0.0199,0.4034,0.1520,-0.5103,1.2722,-3.4564,0.0199,1.2681,-3.4708,0.0000,1,1,1.2280,-3.7649,0.0767,0.3614,-0.1568,-0.4535,1.2280,-3.7649,0.0767,1.3031,-3.7858,0.0000,0,1,0.6246,-3.4447,0.0705,-0.2443,0.1590,-0.4597,0.6246,-3.4447,0.0705,0.7865,-3.4667,0.0000,0,1,0.6327,-3.7421,0.0167,-0.2340,-0.1383,-0.5135,0.6327,-3.7421,0.0167,0.7075,-3.7417,0.0000,1,1
0.8718,-3.6057,0.5305,0.0036,-0.0073,1.2722,-3.4564,0.0199,0.3993,0.1522,-0.5106,1.2722,-3.4564,0.0199,1.2702,-3.4709,0.0000,1,1,1.2348,-3.7661,0.0865,0.3642,-0.1577,-0.4440,1.2348,-3.7661,0.0865,1.3072,-3.7859,0.0000,0,1,0.6340,-3.4434,0.0800,-0.2390,0.1606,-0.4505,0.6340,-3.4434,0.0800,0.7906,-3.4668,0.0000,0,1,0.6327,-3.7421,0.0167,-0.2381,-0.1381,-0.5138,0.6327,-3.7421,0.0167,0.7096,-3.7418,0.0000,1,1
0.8758,-3.6057,0.5306,0.0026,-0.0075,1.2723,-3.4564,0.0199,0.3954,0.1523,-0.5107,1.2723,-3.4564,0.0199,1.2722,-3.4710,0.0000,1,1,1.2411,-3.7668,0.0927,0.3665,-0.1584,-0.4379,1.2411,-3.7668,0.0927,1.3111,-3.7860,0.0000,0,1,0.6425,-3.4427,0.0861,-0.2345,0.1612,-0.4445,0.6425,-3.4427,0.0861,0.7946,-3.4668,0.0000,0,1,0.6327,-3.7421,0.0167,-0.2421,-0.1382,-0.5139,0.6327,-3.7421,0.0167,0.7116,-3.7418,0.0000,1,1
0.8797,-3.6056,0.5306,0.0019,-0.0077,1.2723,-3.4565,0.0199,0.3914,0.1521,-0.5107,1.2723,-3.4565,0.0199,1.2741,-3.4710,0.0000,1,1,1.2474,-3.7670,0.0942,0.3689,-0.1586,-0.4364,1.2474,-3.7670,0.0942,1.3150,-3.7860,0.0000,0,1,0.6500,-3.4423,0.0875,-0.2310,0.1615,-0.4431,0.6500,-3.4423,0.0875,0.7985,-3.4667,0.0000,0,1,0.6327,-3.7421,0.0166,-0.2459,-0.1384,-0.5140,0.6327,-3.7421,0.0166,0.7134,-3.7417,0.0000,1,1
0.8835,-3.6055,0.5305,0.0016,-0.0078,1.2723,-3.4564,0.0199,0.3876,0.1521,-0.5106,1.2723,-3.4564,0.0199,1.2759,-3.4710,0.0000,1,1,1.2545,-3.7667,0.0908,0.3722,-0.1583,-0.4397,1.2545,-3.7667,0.0908,1.3988,-3.7860,0.0500,0,1,0.6568,-3.4424,0.0841,-0.2280,0.1613,-0.4464,0.6568,-3.4424,0.0841,0.8023,-3.4666,0.0000,0,1,0.6328,-3.7421,0.0166,-0.2496,-0.1386,-0.5139,0.6328,-3.7421,0.0166,0.7152,-3.7416,0.0000,1,1
0.8873,-3.6053,0.5301,0.0014,-0.0078,1.2724,-3.4564,0.0200,0.3839,0.1519,-0.5101,1.2724,-3.4564,0.0200,1.2778,-3.4708,0.0000,1,1,1.2657,-3.7653,0.0833,0.3796,-0.1570,-0.4468,1.2657,-3.7653,0.0833,1.4026,-3.7858,0.0500,0,1,0.6622,-3.4431,0.0766,-0.2264,0.1604,-0.4535,0.6622,-3.4431,0.0766,0.8062,-3.4664,0.0000,0,1,0.6329,-3.7421,0.0166,-0.2533,-0.1388,-0.5135,0.6329,-3.7421,0.0166,0.7170,-3.7414,0.0000,1,1
0.8912,-3.6050,0.5297,0.0012,-0.0077,1.2725,-3.4564,0.0200,0.3801,0.1515,-0.5097,1.2725,-3.4564,0.0200,1.2796,-3.4704,0.0000,1,1,1.2767,-3.7634,0.0732,0.3867,-0.1554,-0.4565,1.2767,-3.7634,0.0732,1.4065,-3.7854,0.0500,0,1,0.6672,-3.4441,0.0662,-0.2252,0.1592,-0.4635,0.6672,-3.4441,0.0662,0.8100,-3.4661,0.0000,0,1,0.6329,-3.7421,0.0166,-0.2572,-0.1391,-0.5131,0.6329,-3.7421,0.0166,0.7189,-3.7411,0.0000,1,1
0.8953,-3.6046,0.5292,0.0008,-0.0072,1.2725,-3.4565,0.0201,0.3761,0.1508,-0.5091,1.2725,-3.4565,0.0201,1.2816,-3.4698,0.0000,1,1,1.2926,-3.7612,0.0622,0.3984,-0.1537,-0.4670,1.2926,-3.7612,0.0622,1.4106,-3.7848,0.0500,0,1,0.6720,-3.4457,0.0558,-0.2244,0.1573,-0.4734,0.6720,-3.4457,0.0558,0.8140,-3.4658,0.0000,0,1,0.6330,-3.7421,0.0166,-0.2613,-0.1394,-0.5126,0.6330,-3.7421,0.0166,0.7210,-3.7408,0.0000,1,1
0.8995,-3.6041,0.5288,0.0000,-0.0066,1.2726,-3.4565,0.0202,0.3721,0.1501,-0.5086,1.2726,-3.4565,0.0202,1.2837,-3.4691,0.0000,1,1,1.3069,-3.7590,0.0521,0.4084,-0.1522,-0.4767,1.3069,-3.7590,0.0521,1.4149,-3.7841,0.0500,0,1,0.6764,-3.4479,0.0454,-0.2241,0.1547,-0.4834,0.6764,-3.4479,0.0454,0.8181,-3.4654,0.0000,0,1,0.6330,-3.7422,0.0166,-0.2656,-0.1399,-0.5122,0.6330,-3.7422,0.0166,0.7233,-3.7404,0.0000,1,1
0.9039,-3.6036,0.5284,-0.0010,-0.0058,1.2725,-3.4565,0.0202,0.3677,0.1492,-0.5082,1.2725,-3.4565,0.0202,1.2860,-3.4683,0.0000,1,1,1.3247,-3.7566,0.0439,0.4217,-0.1506,-0.4845,1.3247,-3.7566,0.0439,1.4194,-3.7833,0.0500,0,1,0.6821,-3.4508,0.0359,-0.2227,0.1515,-0.4925,0.6821,-3.4508,0.0359,0.8224,-3.4650,0.0000,0,1,0.6330,-3.7422,0.0166,-0.2701,-0.1402,-0.5118,0.6330,-3.7422,0.0166,0.7258,-3.7400,0.0000,1,1
0.9085,-3.6029,0.5282,-0.0020,-0.0049,1.2725,-3.4566,0.0202,0.3633,0.1481,-0.5080,1.2725,-3.4566,0.0202,1.2885,-3.4673,0.0000,1,1,1.3448,-3.7545,0.0366,0.4370,-0.1495,-0.4916,1.3448,-3.7545,0.0366,1.4241,-3.7823,0.0500,0,1,0.6905,-3.4547,0.0263,-0.2187,0.1471,-0.5019,0.6905,-3.4547,0.0263,0.8269,-3.4645,0.0000,0,1,0.6330,-3.7422,0.0167,-0.2748,-0.1406,-0.5115,0.6330,-3.7422,0.0167,0.7285,-3.7395,0.0000,1,1
0.9132,-3.6022,0.5282,-0.0018,-0.0040,1.2722,-3.4568,0.0200,0.3584,0.1468,-0.5082,1.2722,-3.4568,0.0200,1.2911,-3.4662,0.0000,1,1,1.3705,-3.7531,0.0328,0.4579,-0.1491,-0.4954,1.3705,-3.7531,0.0328,1.4290,-3.7812,0.0500,0,1,0.7003,-3.4601,0.0187,-0.2135,0.1412,-0.5095,0.7003,-3.4601,0.0187,0.8315,-3.4640,0.0000,0,1,0.6326,-3.7424,0.0170,-0.2800,-0.1413,-0.5112,0.6326,-3.7424,0.0170,0.7314,-3.7390,0.0000,1,1
